check,file,atol,bulk_failing,bulk_margin,bulk_values,combined_margin,files,max_absolute_error_below_atol,max_bound_fraction,max_relative_error_above_atol,near_zero_failing,near_zero_margin,near_zero_values,rtol,values,values_failing
pure-eft-wde,2_PEFT_wDE_wCDM_1_lensedtotCls.dat,0.1,0,12.29720000002866,13557,27.808500000025298,1,1.0000000000287557e-07,0.03596022798781273,8.131932472413797e-06,0,999999.9999712444,3438,0.0001,16995,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_lenspotentialCls.dat,0.1,0,10.38129999995043,13947,21.511400000019567,1,3.000000000016878e-07,0.046486978997140604,9.632704959925779e-06,0,333333.33333145804,14045,0.0001,27992,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_matterpower.dat,1.0,0,,724,,1,0.0,0.0,0.0,0,,588,0.0001,1312,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_scalCls.dat,100.0,0,20.743599999900955,9485,10021.96589978124,1,0.00010000000000331966,9.978082244540744e-05,4.8207639947008945e-06,0,999999.9999668035,11509,0.0001,20994,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_scalarCovCls.dat,0.1,0,10.099600000023539,17426,25.867700000023532,1,3.000000000016878e-07,0.03865824947711201,9.901382232936644e-06,0,333333.33333145804,73548,0.0001,90974,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_tensCls.dat,0.01,0,,6768,1000068.7918059392,1,9.999999999940612e-09,9.999312129260479e-07,0.0,0,1000000.0000059388,10727,0.0001,17495,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_totCls.dat,0.1,0,10.38129999995043,13947,21.511400000019567,1,3.000000000016878e-07,0.046486978997140604,9.632704959925779e-06,0,333333.33333145804,3548,0.0001,17495,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_transfer_out.dat,1000.0,0,,1996,9999999999459340.0,1,1.0000000000540735e-13,1.0000000000540659e-16,0.0,0,9999999999459266.0,1319,0.0001,3315,0
quintessence-galileon,5_quint_axion_lensedCls.dat,0.1,0,14.687099999773334,13551,133.23310000315055,1,1.9999999999881224e-07,0.007505642366471644,6.808696066721361e-06,0,500000.0000029694,3444,0.0001,16995,0
quintessence-galileon,5_quint_axion_lensedtotCls.dat,0.1,0,11.951900000027857,13559,121.98919999941752,1,1.0000000000287557e-07,0.008197446987149476,8.366870539392643e-06,0,999999.9999712444,3436,0.0001,16995,0
quintessence-galileon,5_quint_axion_lenspotentialCls.dat,0.1,0,11.231299999926422,13952,120.93389999942258,1,1.0000000000287557e-07,0.008268979996549972,8.903688798327453e-06,0,999999.9999712444,14040,0.0001,27992,0
quintessence-galileon,5_quint_axion_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,601,0.0001,1326,0
quintessence-galileon,5_quint_axion_scalCls.dat,100.0,0,21.438900000506965,9341,100021.4389023652,1,0.00010000000000331966,9.997856569291497e-06,4.664418416879378e-06,0,999999.9999668035,11653,0.0001,20994,0
quintessence-galileon,5_quint_axion_scalarCovCls.dat,0.1,0,11.412100000026598,17469,122.47159999941525,1,1.0000000000287557e-07,0.008165158289797591,8.762629139226517e-06,0,999999.9999712444,73505,0.0001,90974,0
quintessence-galileon,5_quint_axion_tensCls.dat,0.01,0,,6566,1000061.3841059393,1,9.999999999940612e-09,9.999386196618378e-07,0.0,0,1000000.0000059388,10929,0.0001,17495,0
quintessence-galileon,5_quint_axion_totCls.dat,0.1,0,11.231299999926422,13952,120.93389999942258,1,1.0000000000287557e-07,0.008268979996549972,8.903688798327453e-06,0,999999.9999712444,3543,0.0001,17495,0
quintessence-galileon,5_quint_axion_transfer_out.dat,1000.0,0,,2030,50000000000779.625,1,1.999999999970504e-11,1.999999999968815e-14,0.0,0,50000000000737.4,1389,0.0001,3419,0
quintessence-galileon,5_quint_cubic_lensedCls.dat,0.1,0,10.219800000159974,13551,115.44809999944876,1,2.9999999999821836e-07,0.00866190088883901,9.784927297837009e-06,0,333333.33333531296,3444,0.0001,16995,0
quintessence-galileon,5_quint_cubic_lensedtotCls.dat,0.1,0,10.665600000024858,13558,28.478900000025902,1,2.0000000000054696e-07,0.035113715768484405,9.375937593737525e-06,0,499999.99999863264,3437,0.0001,16995,0
quintessence-galileon,5_quint_cubic_lenspotentialCls.dat,0.1,0,10.143899999989857,13901,32.03050000075743,1,2.999999999947489e-07,0.031220243204956307,9.858141346040478e-06,0,333333.3333391679,14091,0.0001,27992,0
quintessence-galileon,5_quint_cubic_matterpower.dat,1.0,0,,723,,1,0.0,0.0,0.0,0,,605,0.0001,1328,0
quintessence-galileon,5_quint_cubic_scalCls.dat,100.0,0,10.41489999995027,9296,100010.41489952247,1,0.00010000000000331966,9.998958618506589e-06,9.601628436228623e-06,0,999999.9999668035,11698,0.0001,20994,0
quintessence-galileon,5_quint_cubic_scalarCovCls.dat,0.1,0,10.232999999989767,17415,25.155900000022875,1,2.0000000000228169e-07,0.0397521058677722,9.772305286826933e-06,0,499999.9999942958,73559,0.0001,90974,0
quintessence-galileon,5_quint_cubic_tensCls.dat,0.01,0,,6511,,1,0.0,0.0,0.0,0,,10984,0.0001,17495,0
quintessence-galileon,5_quint_cubic_totCls.dat,0.1,0,10.143899999989857,13901,32.03050000075743,1,2.999999999947489e-07,0.031220243204956307,9.858141346040478e-06,0,333333.3333391679,3594,0.0001,17495,0
quintessence-galileon,5_quint_cubic_transfer_out.dat,1000.0,0,,2038,99999999999368.5,1,1.0000000000064279e-11,1.000000000006315e-14,0.0,0,99999999999357.22,1407,0.0001,3445,0
quintessence-galileon,5_quint_exponential_lensedCls.dat,0.1,0,11.924200000027792,13546,117.22309999944028,1,2.999999999947489e-07,0.008530741807756106,8.38630683817505e-06,0,333333.3333391679,3449,0.0001,16995,0
quintessence-galileon,5_quint_exponential_lensedtotCls.dat,0.1,0,10.819000000009842,13555,20.819000000018935,1,1.9999999999881224e-07,0.048033046736110786,9.242998428681859e-06,0,500000.0000029694,3440,0.0001,16995,0
quintessence-galileon,5_quint_exponential_lenspotentialCls.dat,0.1,0,10.269700000096906,13949,110.2697000010405,1,2.0000000000575113e-07,0.009068674350166582,9.737382786162829e-06,0,499999.9999856222,14043,0.0001,27992,0
quintessence-galileon,5_quint_exponential_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,585,0.0001,1310,0
quintessence-galileon,5_quint_exponential_scalCls.dat,100.0,0,11.512900000108637,9513,10011.605600009107,1,0.00010000000000331966,9.988407853372594e-05,8.685908849990567e-06,0,999999.9999668035,11481,0.0001,20994,0
quintessence-galileon,5_quint_exponential_scalarCovCls.dat,0.1,0,10.934300000025484,17428,21.605600000019653,1,1.1999999999928734e-07,0.04628429666378579,9.145532864451035e-06,0,833333.3333382824,73546,0.0001,90974,0
quintessence-galileon,5_quint_exponential_tensCls.dat,0.01,0,,6808,,1,0.0,0.0,0.0,0,,10687,0.0001,17495,0
quintessence-galileon,5_quint_exponential_totCls.dat,0.1,0,10.269700000096906,13949,110.2697000010405,1,2.0000000000575113e-07,0.009068674350166582,9.737382786162829e-06,0,499999.9999856222,3546,0.0001,17495,0
quintessence-galileon,5_quint_exponential_transfer_out.dat,1000.0,0,,1985,100000000044.74149,1,9.999999999940612e-09,9.999999995525852e-12,0.0,0,100000000000.59389,1304,0.0001,3289,0
quintessence-galileon,5_quint_inverse_power_lensedCls.dat,0.1,0,11.346700000026445,13549,117.98409999943665,1,1.9999999999881224e-07,0.008475718338358938,8.813135096527356e-06,0,500000.0000029694,3446,0.0001,16995,0
quintessence-galileon,5_quint_inverse_power_lensedtotCls.dat,0.1,0,10.72240000002499,13557,110.78020000104533,1,1.9999999999881224e-07,0.009026883865443138,9.326270237984681e-06,0,500000.0000029694,3438,0.0001,16995,0
quintessence-galileon,5_quint_inverse_power_lenspotentialCls.dat,0.1,0,10.368999999950491,13947,110.368999999473,1,2.0000000000054696e-07,0.009060515180936448,9.644131546000336e-06,0,499999.99999863264,14045,0.0001,27992,0
quintessence-galileon,5_quint_inverse_power_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,587,0.0001,1312,0
quintessence-galileon,5_quint_inverse_power_scalCls.dat,100.0,0,10.408199999950302,9503,100010.40819952247,1,0.00010000000000331966,9.998959288367096e-06,9.607809227385859e-06,0,999999.9999668035,11491,0.0001,20994,0
quintessence-galileon,5_quint_inverse_power_scalarCovCls.dat,0.1,0,11.530700000026872,17426,126.1514999958122,1,1.0000000000287557e-07,0.007926976690988189,8.672500368561054e-06,0,999999.9999712444,73548,0.0001,90974,0
quintessence-galileon,5_quint_inverse_power_tensCls.dat,0.01,0,,6793,1000049.3953059393,1,9.999999999940612e-09,9.999506071338365e-07,0.0,0,1000000.0000059388,10702,0.0001,17495,0
quintessence-galileon,5_quint_inverse_power_totCls.dat,0.1,0,10.368999999950491,13947,110.368999999473,1,2.0000000000054696e-07,0.009060515180936448,9.644131546000336e-06,0,499999.99999863264,3548,0.0001,17495,0
quintessence-galileon,5_quint_inverse_power_transfer_out.dat,1000.0,0,,1989,100000000001504.23,1,9.99999999985252e-12,9.999999999849577e-15,0.0,0,100000000001474.8,1313,0.0001,3302,0
quintessence-galileon,5_quint_quadratic_lensedCls.dat,0.1,0,10.181799999933299,13550,122.07009999941712,1,1.0000000000287557e-07,0.008192014260697541,9.821446109789537e-06,0,999999.9999712444,3445,0.0001,16995,0
quintessence-galileon,5_quint_quadratic_lensedtotCls.dat,0.1,0,21.31739999986035,13559,152.77040000361254,1,9.999999999940612e-09,0.006545770646514987,4.6910035933394835e-06,0,10000000.000059389,3436,0.0001,16995,0
quintessence-galileon,5_quint_quadratic_lenspotentialCls.dat,0.1,0,16.49209999989196,13949,137.15159999544704,1,1.0000000000287557e-07,0.007291201852790609,6.063509195351418e-06,0,999999.9999712444,14043,0.0001,27992,0
quintessence-galileon,5_quint_quadratic_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,591,0.0001,1316,0
quintessence-galileon,5_quint_quadratic_scalCls.dat,100.0,0,11.8749000000108,9452,10011.874900009105,1,0.00010000000000331966,9.988139184590596e-05,8.42112354629589e-06,0,999999.9999668035,11542,0.0001,20994,0
quintessence-galileon,5_quint_quadratic_scalarCovCls.dat,0.1,0,13.881700000012627,17435,23.881700000021723,1,1.9999999999881224e-07,0.0418730659877266,7.2037286499426615e-06,0,500000.0000029694,73539,0.0001,90974,0
quintessence-galileon,5_quint_quadratic_tensCls.dat,0.01,0,,6721,,1,0.0,0.0,0.0,0,,10774,0.0001,17495,0
quintessence-galileon,5_quint_quadratic_totCls.dat,0.1,0,16.49209999989196,13949,137.15159999544704,1,1.0000000000287557e-07,0.007291201852790609,6.063509195351418e-06,0,999999.9999712444,3546,0.0001,17495,0
quintessence-galileon,5_quint_quadratic_transfer_out.dat,1000.0,0,,1998,10000000000726.527,1,9.999999999344301e-11,9.999999999273473e-14,0.0,0,10000000000655.7,1330,0.0001,3328,0
quintessence-galileon,5_scg_lensedCls.dat,0.1,0,11.477399999945197,13547,111.47739999946772,1,1.0000000000287557e-07,0.008970428086811989,8.712774670263081e-06,0,999999.9999712444,3448,0.0001,16995,0
quintessence-galileon,5_scg_lensedtotCls.dat,0.1,0,29.935599999803888,13553,1035.0609999656397,1,9.999999999940612e-09,0.0009661266341145077,3.3405042825483743e-06,0,10000000.000059389,3442,0.0001,16995,0
quintessence-galileon,5_scg_lenspotentialCls.dat,0.1,0,22.50430000005245,13933,125.15500000295953,1,1.0000000000287557e-07,0.007990092285376957,4.443595224013497e-06,0,999999.9999712444,14059,0.0001,27992,0
quintessence-galileon,5_scg_matterpower.dat,1.0,0,,717,,1,0.0,0.0,0.0,0,,593,0.0001,1310,0
quintessence-galileon,5_scg_scalCls.dat,100.0,0,84.74000000200384,9592,100084.7400023667,1,0.00010000000000331966,9.991533174551416e-06,1.1800802454287858e-06,0,999999.9999668035,11402,0.0001,20994,0
quintessence-galileon,5_scg_scalarCovCls.dat,0.1,0,11.678100000027218,17401,140.5505000033236,1,1.0000000000287557e-07,0.007114880416479151,8.563036795349153e-06,0,999999.9999712444,73573,0.0001,90974,0
quintessence-galileon,5_scg_tensCls.dat,0.01,0,92.90930000764334,7158,10092.90930083031,1,0.0,9.907945966756418e-05,1.0763185170028548e-06,0,,10337,0.0001,17495,0
quintessence-galileon,5_scg_totCls.dat,0.1,0,22.50430000005245,13933,125.15500000295953,1,1.0000000000287557e-07,0.007990092285376957,4.443595224013497e-06,0,999999.9999712444,3562,0.0001,17495,0
quintessence-galileon,5_scg_transfer_out.dat,1000.0,0,,1966,1298701298701.4673,1,7.70000000000079e-10,7.699999999999001e-13,0.0,0,1298701298701.1655,1310,0.0001,3276,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lensedCls.dat,0.1,0,16.775700000039098,13547,1016.7757000023698,1,9.999999999940612e-09,0.0009835010809145707,5.961003117590738e-06,0,10000000.000059389,3448,0.0001,16995,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lensedtotCls.dat,0.1,0,12.989599999937976,13556,112.9895999994605,1,9.999999999940612e-09,0.008850372069684066,7.698466465516836e-06,0,10000000.000059389,3439,0.0001,16995,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lenspotentialCls.dat,0.1,0,11.625199999923842,13947,1036.274500039231,1,9.999999999940612e-09,0.000964995278724066,8.602002546249107e-06,0,10000000.000059389,14045,0.0001,27992,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_scalCls.dat,100.0,0,,9538,1000024.9979023306,1,0.00010000000000331966,9.999750027225489e-07,0.0,0,999999.9999668035,11456,0.0001,20994,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_scalarCovCls.dat,0.1,0,11.208100000175444,17425,1024.0843000023867,1,1.0000000000374293e-08,0.0009764821118707408,8.922118824638848e-06,0,9999999.999625707,73549,0.0001,90974,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_totCls.dat,0.1,0,11.625199999923842,13947,1036.274500039231,1,9.999999999940612e-09,0.000964995278724066,8.602002546249107e-06,0,10000000.000059389,3548,0.0001,17495,0
rph-alpha-basis,3_RPH_KT_OmegaDE_1_transfer_out.dat,1000.0,0,,1980,10000038.884268032,1,0.00010000000000331966,9.999961115883165e-08,0.0,0,9999999.999668034,1296,0.0001,3276,0
rph-alpha-basis,3_RPH_KT_power_1_lensedCls.dat,0.1,0,18.062800000282746,13547,121.92389999941784,1,9.999999999940612e-08,0.008201837375648046,5.536240228449336e-06,0,1000000.0000059388,3448,0.0001,16995,0
rph-alpha-basis,3_RPH_KT_power_1_lensedtotCls.dat,0.1,0,12.245999999919773,13556,1027.1788000023942,1,1.0000000000287557e-07,0.0009735403417571208,8.165931732864211e-06,0,999999.9999712444,3439,0.0001,16995,0
rph-alpha-basis,3_RPH_KT_power_1_lenspotentialCls.dat,0.1,0,11.625199999923842,13947,34.38079999924954,1,9.999999999940612e-09,0.029086001489838163,8.602002546249107e-06,0,10000000.000059389,14045,0.0001,27992,0
rph-alpha-basis,3_RPH_KT_power_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
rph-alpha-basis,3_RPH_KT_power_1_scalCls.dat,100.0,0,20.752099999900913,9538,100020.7520995224,1,9.999999999976694e-05,9.997925220608043e-06,4.818789423743982e-06,0,1000000.0000023306,11456,0.0001,20994,0
rph-alpha-basis,3_RPH_KT_power_1_scalarCovCls.dat,0.1,0,11.208100000175444,17425,122.2053999994165,1,9.999999999940612e-09,0.008182944452575539,8.922118824638848e-06,0,10000000.000059389,73549,0.0001,90974,0
rph-alpha-basis,3_RPH_KT_power_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_KT_power_1_totCls.dat,0.1,0,11.625199999923842,13947,34.38079999924954,1,9.999999999940612e-09,0.029086001489838163,8.602002546249107e-06,0,10000000.000059389,3548,0.0001,17495,0
rph-alpha-basis,3_RPH_KT_power_1_transfer_out.dat,1000.0,0,,1980,4.999999999957109e+16,1,2.000000000017157e-14,2.0000000000171563e-17,0.0,0,4.999999999957107e+16,1296,0.0001,3276,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lensedCls.dat,0.1,0,10.250299999951057,13547,34.03019999925719,1,1.0000000000287557e-07,0.029385663323219607,9.755812025060485e-06,0,999999.9999712444,3448,0.0001,16995,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lensedtotCls.dat,0.1,0,10.053799999951995,13556,110.0537999994745,1,1.0000000000287557e-07,0.00908646498353328,9.946487895171725e-06,0,999999.9999712444,3439,0.0001,16995,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lenspotentialCls.dat,0.1,0,10.00970000002333,13947,60.72759999867445,1,9.999999999940612e-08,0.016466977124434817,9.990309399858831e-06,0,1000000.0000059388,14045,0.0001,27992,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_matterpower.dat,1.0,0,,728,,1,0.0,0.0,0.0,0,,580,0.0001,1308,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_scalCls.dat,100.0,0,10.033100000094674,9530,132.2481,1,0.00010000000000331966,0.007561545307645252,9.967009199455442e-06,0,999999.9999668035,11464,0.0001,20994,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_scalarCovCls.dat,0.1,0,10.033100000094674,17505,110.03310000103828,1,9.999999999940612e-08,0.009088174376533642,9.967009199455442e-06,0,1000000.0000059388,73469,0.0001,90974,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_totCls.dat,0.1,0,10.00970000002333,13947,60.72759999867445,1,9.999999999940612e-08,0.016466977124434817,9.990309399858831e-06,0,1000000.0000059388,3548,0.0001,17495,0
rph-alpha-basis,3_RPH_MB_OmegaDE_1_transfer_out.dat,1000.0,0,,2003,500011.38274761254,1,0.0020000000000095497,1.9999544700460618e-06,0.0,0,499999.99999761255,1273,0.0001,3276,0
rph-alpha-basis,3_RPH_MB_const_1_lensedCls.dat,0.1,0,15.911200000249064,13562,1027.4974000023947,1,1.0000000000287557e-07,0.0009732384724259832,6.284881089951397e-06,0,999999.9999712444,3433,0.0001,16995,0
rph-alpha-basis,3_RPH_MB_const_1_lensedtotCls.dat,0.1,0,10.809699999948386,13573,110.80969999947091,1,1.0000000000287557e-07,0.009024480708861903,9.25095053521166e-06,0,999999.9999712444,3422,0.0001,16995,0
rph-alpha-basis,3_RPH_MB_const_1_lenspotentialCls.dat,0.1,0,17.630400000016035,13972,27.63040000002513,1,1.0000000000807974e-08,0.03619202038331296,5.672021054536996e-06,0,9999999.999192027,14020,0.0001,27992,0
rph-alpha-basis,3_RPH_MB_const_1_matterpower.dat,1.0,0,,721,,1,0.0,0.0,0.0,0,,587,0.0001,1308,0
rph-alpha-basis,3_RPH_MB_const_1_scalCls.dat,100.0,0,21.129599999538787,9555,1021.1295999777109,1,9.999999999976694e-05,0.0009793076216983896,4.732697258925053e-06,0,1000000.0000023306,11439,0.0001,20994,0
rph-alpha-basis,3_RPH_MB_const_1_scalarCovCls.dat,0.1,0,12.447399999918455,17454,42.14389999908009,1,1.0000000000287557e-07,0.02372822638678024,8.033806256780944e-06,0,999999.9999712444,73520,0.0001,90974,0
rph-alpha-basis,3_RPH_MB_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_MB_const_1_totCls.dat,0.1,0,17.630400000016035,13965,27.63040000002513,1,1.0000000000807974e-08,0.03619202038331296,5.672021054536996e-06,0,9999999.999192027,3530,0.0001,17495,0
rph-alpha-basis,3_RPH_MB_const_1_transfer_out.dat,1000.0,0,,1981,14084507042.26319,1,7.100000000000068e-08,7.099999999995126e-11,0.0,0,14084507042.253387,1295,0.0001,3276,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lensedCls.dat,0.1,0,25.177600000058682,13547,159.42310000376986,1,1.0000000000287557e-07,0.0062726167034535965,3.971784443305435e-06,0,999999.9999712444,3448,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lensedtotCls.dat,0.1,0,16.2200000000378,13556,1016.2200000023685,1,9.999999999940612e-08,0.0009840388892146084,6.165228113425829e-06,0,1000000.0000059388,3439,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lenspotentialCls.dat,0.1,0,11.625199999923842,13947,34.70780000082073,1,9.999999999940612e-09,0.028811967338072512,8.602002546249107e-06,0,10000000.000059389,14045,0.0001,27992,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_scalCls.dat,100.0,0,18.230199999912955,9538,1040.544500015142,1,9.999999999976694e-05,0.0009610353040984293,5.485403341733908e-06,0,1000000.0000023306,11456,0.0001,20994,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_scalarCovCls.dat,0.1,0,11.208100000175444,17425,1046.4629000396167,1,1.0000000000374293e-08,0.0009556000503812817,8.922118824638848e-06,0,9999999.999625707,73549,0.0001,90974,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_totCls.dat,0.1,0,11.625199999923842,13947,34.70780000082073,1,9.999999999940612e-09,0.028811967338072512,8.602002546249107e-06,0,10000000.000059389,3548,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_OmegaDE_1_transfer_out.dat,1000.0,0,,1979,10000062.55877858,1,0.00010000000000331966,9.999937441612778e-08,0.0,0,9999999.999668034,1297,0.0001,3276,0
rph-alpha-basis,3_RPH_MK_const_1_lensedCls.dat,0.1,0,20.380500000047498,13548,1020.3805000023782,1,2.9999999999821836e-08,0.0009800265685179885,4.906650965372142e-06,0,3333333.3333531297,3447,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_const_1_lensedtotCls.dat,0.1,0,13.063800000030449,13555,119.73339999942829,1,3.0000000000038676e-08,0.00835188844553629,7.654740580823874e-06,0,3333333.3333290364,3440,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_const_1_lenspotentialCls.dat,0.1,0,22.778200000538636,13945,32.7782000007751,1,0.0,0.030508081590091985,4.390162523712818e-06,0,,14047,0.0001,27992,0
rph-alpha-basis,3_RPH_MK_const_1_matterpower.dat,1.0,0,,718,,1,0.0,0.0,0.0,0,,590,0.0001,1308,0
rph-alpha-basis,3_RPH_MK_const_1_scalCls.dat,100.0,0,,9552,1000040.8019668021,1,0.00010000000000331966,9.999591996979304e-07,0.0,0,999999.9999668035,11442,0.0001,20994,0
rph-alpha-basis,3_RPH_MK_const_1_scalarCovCls.dat,0.1,0,10.188699999951352,17425,110.18869999947387,1,1.0000000000540735e-13,0.009075340756400383,9.814794821761116e-06,0,999999999945.9266,73549,0.0001,90974,0
rph-alpha-basis,3_RPH_MK_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_const_1_totCls.dat,0.1,0,22.778200000538636,13945,32.7782000007751,1,0.0,0.030508081590091985,4.390162523712818e-06,0,,3550,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_const_1_transfer_out.dat,1000.0,0,,1970,9999999999790164.0,1,1.0000000000209863e-13,1.0000000000209836e-16,0.0,0,9999999999790138.0,1306,0.0001,3276,0
rph-alpha-basis,3_RPH_MK_power_1_lensedCls.dat,0.1,0,22.90610000054166,13548,32.90610000077813,1,1.0000000000287557e-07,0.03038950224962402,4.365649324749098e-06,0,999999.9999712444,3447,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_power_1_lensedtotCls.dat,0.1,0,10.517599999931099,13557,121.85809999941813,1,0.0,0.0082062661407389,9.50787251850756e-06,0,,3438,0.0001,16995,0
rph-alpha-basis,3_RPH_MK_power_1_lenspotentialCls.dat,0.1,0,21.81929999985706,13947,136.93489999545423,1,0.0,0.007302740207450377,4.5830984495678195e-06,0,,14045,0.0001,27992,0
rph-alpha-basis,3_RPH_MK_power_1_matterpower.dat,1.0,0,,724,,1,0.0,0.0,0.0,0,,584,0.0001,1308,0
rph-alpha-basis,3_RPH_MK_power_1_scalCls.dat,100.0,0,67.18310000158867,9544,100067.18310236627,1,0.00010000000000331966,9.993286200302297e-06,1.4884695704371384e-06,0,999999.9999668035,11450,0.0001,20994,0
rph-alpha-basis,3_RPH_MK_power_1_scalarCovCls.dat,0.1,0,11.208100000175444,17425,10011.20810015671,1,1.0000000000374293e-08,9.988804447930182e-05,8.922118824638848e-06,0,9999999.999625707,73549,0.0001,90974,0
rph-alpha-basis,3_RPH_MK_power_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_power_1_totCls.dat,0.1,0,21.81929999985706,13947,136.93489999545423,1,0.0,0.007302740207450377,4.5830984495678195e-06,0,,3548,0.0001,17495,0
rph-alpha-basis,3_RPH_MK_power_1_transfer_out.dat,1000.0,0,,1982,16051364365.976503,1,6.229999999999981e-08,6.229999999997906e-11,0.0,0,16051364365.971157,1294,0.0001,3276,0
