check,file,line,column,coordinate,reference,candidate,absolute_error,relative_error,allowed,bound_fraction
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2661,2,2661.0,1049.65,1049.9,0.25,0.0002381746296384509,0.204965,1.2197204400751347
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2662,2,2662.0,1050.97,1051.22,0.25,0.0002378754864553698,0.20509700000000003,1.2189354305523725
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2663,2,2663.0,1052.3,1052.55,0.25,0.00023757483607336313,0.20523000000000002,1.2181454952979582
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2664,2,2664.0,1053.62,1053.87,0.25,0.00023727719671228718,0.205362,1.2173625110779989
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2665,2,2665.0,1054.95,1055.19,0.2400000000000091,0.00022749893359875738,0.205495,1.1679116280201907
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2666,2,2666.0,1056.27,1056.52,0.25,0.00023668190898160508,0.205627,1.2157936457760896
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2667,2,2667.0,1057.59,1057.84,0.25,0.00023638650138522492,0.205759,1.2150136810540486
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2668,2,2668.0,1058.91,1059.16,0.25,0.00023609183027830502,0.20589100000000002,1.2142347164276242
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2669,2,2669.0,1060.23,1060.48,0.25,0.00023579789291002895,0.206023,1.2134567499745172
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2670,2,2670.0,1061.56,1061.8,0.2400000000000091,0.0002260823693432393,0.206156,1.1641669415394609
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2671,2,2671.0,1062.88,1063.13,0.25,0.00023520999548396808,0.20628800000000003,1.2118979291088186
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2672,2,2672.0,1064.2,1064.45,0.25,0.00023491824844953956,0.20642000000000002,1.211122953202209
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2673,2,2673.0,1065.52,1065.77,0.25,0.00023462722426608604,0.206552,1.2103489678144002
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2674,2,2674.0,1066.84,1067.09,0.25,0.0002343369202504593,0.206684,1.2095759710475895
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2675,2,2675.0,1068.16,1068.41,0.25,0.00023404733373277409,0.206816,1.2088039610088195
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2676,2,2676.0,1069.48,1069.73,0.25,0.00023375846205632645,0.20694800000000002,1.2080329358099617
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2677,2,2677.0,1070.8,1071.05,0.25,0.00023347030257751214,0.20708,1.2072628935677034
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2678,2,2678.0,1072.11,1072.37,0.2599999999999909,0.0002425124287619656,0.207211,1.2547596411386988
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2679,2,2679.0,1073.43,1073.69,0.2599999999999909,0.0002422142105214042,0.207343,1.2539608281928538
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2680,2,2680.0,1074.75,1075.01,0.2599999999999909,0.00024191672481971706,0.20747500000000002,1.2531630316905211
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2681,2,2681.0,1076.07,1076.33,0.2599999999999909,0.00024161996896111864,0.20760699999999999,1.2523662496928858
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2682,2,2682.0,1077.39,1077.65,0.2599999999999909,0.00024132394026303463,0.207739,1.2515704802660592
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2683,2,2683.0,1078.71,1078.97,0.2599999999999909,0.00024102863605602145,0.20787100000000003,1.2507757214810669
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2684,2,2684.0,1080.03,1080.29,0.2599999999999909,0.00024073405368368555,0.208003,1.24998197141383
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2685,2,2685.0,1081.35,1081.61,0.2599999999999909,0.00024044019050260408,0.20813500000000001,1.2491892281451504
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2686,2,2686.0,1082.67,1082.93,0.2599999999999909,0.00024014704388224565,0.20826700000000004,1.248397489760696
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2687,2,2687.0,1083.99,1084.25,0.2599999999999909,0.00023985461120489202,0.208399,1.247606754350985
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2688,2,2688.0,1085.31,1085.57,0.2599999999999909,0.00023956288986556,0.20853100000000002,1.2468170200113695
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2689,2,2689.0,1086.63,1086.89,0.2599999999999909,0.0002392718772719241,0.20866300000000002,1.2460282848420223
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2690,2,2690.0,1087.95,1088.21,0.2599999999999909,0.00023898157084424,0.208795,1.2452405469479197
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2691,2,2691.0,1089.27,1089.53,0.2599999999999909,0.00023869196801526793,0.20892700000000003,1.2444538044388274
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2692,2,2692.0,1090.59,1090.85,0.2599999999999909,0.00023840306623019734,0.209059,1.2436680554292852
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2693,2,2693.0,1091.92,1092.17,0.25,0.0002289545021613305,0.20919200000000002,1.1950743814295002
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2694,2,2694.0,1093.24,1093.49,0.25,0.00022867805788299002,0.209324,1.1943207658940207
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2695,2,2695.0,1094.56,1094.82,0.2599999999999909,0.0002375383715830936,0.209456,1.241310824230344
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2696,2,2696.0,1095.88,1096.14,0.2599999999999909,0.00023725225389640368,0.20958800000000002,1.2405290379219749
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2697,2,2697.0,1097.2,1097.46,0.2599999999999909,0.00023696682464454148,0.20972000000000002,1.2397482357428518
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2698,2,2698.0,1098.52,1098.78,0.2599999999999909,0.00023668208134580246,0.209852,1.2389684158358791
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2699,2,2699.0,1099.84,1100.1,0.2599999999999909,0.00023639802153039617,0.209984,1.2381895763486308
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2700,2,2700.0,1101.16,1101.42,0.2599999999999909,0.0002361146427403746,0.21011600000000002,1.2374117154333362
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2701,2,2701.0,1102.49,1102.74,0.25,0.000226759426389355,0.21024900000000002,1.1890662975804878
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2702,2,2702.0,1103.81,1104.07,0.2599999999999909,0.00023554778449188802,0.21038099999999998,1.2358530475660394
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2703,2,2703.0,1105.13,1105.39,0.2599999999999909,0.0002352664392424338,0.210513,1.235078118690964
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2704,2,2704.0,1106.45,1106.71,0.2599999999999909,0.00023498576528536392,0.21064500000000003,1.2343041610291765
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2705,2,2705.0,1107.76,1108.03,0.2699999999999818,0.00024373510507689556,0.21077600000000002,1.2809807568223222
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2706,2,2706.0,1109.08,1109.35,0.2699999999999818,0.00024344501749195896,0.21090799999999998,1.2801790354087177
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2707,2,2707.0,1110.4,1110.66,0.2599999999999909,0.00023414985590777278,0.21104,1.2319939347990472
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2708,2,2708.0,1111.72,1111.98,0.2599999999999909,0.00023387183823264033,0.21117200000000003,1.2312238364934314
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2709,2,2709.0,1113.04,1113.3,0.2599999999999909,0.00023359447998274178,0.211304,1.2304547003369124
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2710,2,2710.0,1114.35,1114.62,0.2699999999999818,0.00024229371382418615,0.21143499999999998,1.276988199683032
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2711,2,2711.0,1115.67,1115.93,0.2599999999999909,0.00023304382120160162,0.211567,1.2289251159206818
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2712,2,2712.0,1116.98,1117.25,0.2699999999999818,0.0002417232179627046,0.211698,1.275401751551653
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2713,2,2713.0,1118.3,1118.56,0.2599999999999909,0.00023249575248143693,0.21183000000000002,1.2273993296510923
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2714,2,2714.0,1119.61,1119.87,0.2599999999999909,0.00023222372075989937,0.211961,1.2266407499492402
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2715,2,2715.0,1120.92,1121.19,0.2699999999999818,0.00024087356814043981,0.212092,1.2730324576126484
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2716,2,2716.0,1122.23,1122.5,0.2699999999999818,0.00024059239193390108,0.212223,1.2722466462163942
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2717,2,2717.0,1123.54,1123.81,0.2699999999999818,0.0002403118714064313,0.212354,1.2714618043454884
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2718,2,2718.0,1124.85,1125.12,0.2699999999999818,0.00024003200426721947,0.212485,1.2706779302067526
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2719,2,2719.0,1126.16,1126.42,0.2599999999999909,0.00023087305533848733,0.21261600000000003,1.2228618730480814
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2720,2,2720.0,1127.47,1127.73,0.2599999999999909,0.00023060480544936086,0.21274700000000002,1.2221088899020474
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2721,2,2721.0,1128.77,1129.04,0.2699999999999818,0.00023919841951857492,0.212877,1.268338054369339
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2722,2,2722.0,1130.08,1130.34,0.2599999999999909,0.00023007220727735286,0.213008,1.22061143243442
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2723,2,2723.0,1131.38,1131.65,0.2699999999999818,0.00023864660856651328,0.21313800000000002,1.2667848999239075
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2724,2,2724.0,1132.68,1132.95,0.2699999999999818,0.00023837270897339213,0.213268,1.2660127163943105
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2725,2,2725.0,1133.98,1134.25,0.2699999999999818,0.00023809943737983192,0.21339800000000003,1.2652414736782058
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2726,2,2726.0,1135.28,1135.55,0.2699999999999818,0.00023782679162848093,0.213528,1.2644711700572375
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2727,2,2727.0,1136.58,1136.85,0.2699999999999818,0.00023755476957185753,0.21365800000000001,1.2637018038172303
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2728,2,2728.0,1137.88,1138.14,0.2599999999999909,0.00022849509614369782,0.21378800000000003,1.2161580631279159
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2729,2,2729.0,1139.17,1139.44,0.2699999999999818,0.00023701466857447247,0.21391700000000002,1.2621717769040413
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2730,2,2730.0,1140.47,1140.74,0.2699999999999818,0.00023674450007451472,0.21404700000000002,1.2614052053987292
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2731,2,2731.0,1141.76,1142.03,0.2699999999999818,0.0002364770179372038,0.214176,1.260645450470556
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2732,2,2732.0,1143.06,1143.33,0.2699999999999818,0.0002362080730670147,0.214306,1.2598807312906863
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2733,2,2733.0,1144.35,1144.62,0.2699999999999818,0.0002359418010223986,0.214435,1.2591228111081765
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2734,2,2734.0,1145.64,1145.91,0.2699999999999818,0.00023567612862677786,0.21456400000000003,1.2583658022780233
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2735,2,2735.0,1146.93,1147.2,0.2699999999999818,0.0002354110538568019,0.21469300000000002,1.2576097031574471
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2736,2,2736.0,1148.22,1148.5,0.2799999999999727,0.00024385570709443548,0.214822,1.3034046792226712
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2737,2,2737.0,1149.51,1149.79,0.2799999999999727,0.00024358204800303845,0.214951,1.302622458141496
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2738,2,2738.0,1150.8,1151.08,0.2799999999999727,0.00024330900243306632,0.21508,1.3018411753764771
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2739,2,2739.0,1152.09,1152.37,0.2799999999999727,0.0002430365683236316,0.21520899999999998,1.301060829240286
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2740,2,2740.0,1153.38,1153.66,0.2799999999999727,0.0002427647436230667,0.21533800000000003,1.3002814180496367
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2741,2,2741.0,1154.67,1154.95,0.2799999999999727,0.00024249352628887274,0.21546700000000002,1.2995029401252753
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2742,2,2742.0,1155.96,1156.24,0.2799999999999727,0.000242222914287668,0.215596,1.298725393791966
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2743,2,2743.0,1157.25,1157.53,0.2799999999999727,0.00024195290559513738,0.215725,1.2979487773784806
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2744,2,2744.0,1158.54,1158.81,0.2699999999999818,0.00023305194468898943,0.215854,1.2508454788884238
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2745,2,2745.0,1159.83,1160.1,0.2699999999999818,0.00023279273686659409,0.215983,1.250098387372996
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2746,2,2746.0,1161.12,1161.4,0.2800000000002001,0.00024114647926157514,0.216112,1.29562449100559
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2747,2,2747.0,1162.41,1162.69,0.2799999999999727,0.00024087886373996497,0.21624100000000002,1.294851577637787
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2748,2,2748.0,1163.7,1163.98,0.2799999999999727,0.00024061184153989233,0.21637,1.2940795858944063
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2749,2,2749.0,1164.99,1165.27,0.2799999999999727,0.0002403454106901971,0.216499,1.29330851412696
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2750,2,2750.0,1166.29,1166.56,0.2699999999999818,0.0002315033139270523,0.21662900000000002,1.2463705228754312
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2751,2,2751.0,1167.58,1167.86,0.2799999999999727,0.00023981226125830584,0.216758,1.2917631644505518
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2752,2,2752.0,1168.87,1169.15,0.2800000000002001,0.00023954759725221806,0.216887,1.2909948498536108
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2753,2,2753.0,1170.17,1170.44,0.2699999999999818,0.00023073570506847876,0.21701700000000002,1.2441421639778534
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2754,2,2754.0,1171.46,1171.74,0.2799999999999727,0.00023901797756643224,0.217146,1.2894550210456224
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2755,2,2755.0,1172.76,1173.04,0.2799999999999727,0.00023875302704728395,0.21727600000000002,1.2886835177376823
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2756,2,2756.0,1174.06,1174.33,0.2699999999999818,0.0002299712110113468,0.217406,1.2419160464751746
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2757,2,2757.0,1175.35,1175.63,0.2800000000002001,0.0002382269111330243,0.217535,1.287149194383433
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2758,2,2758.0,1176.65,1176.93,0.2799999999999727,0.00023796371053412034,0.21766500000000003,1.2863804470170799
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2759,2,2759.0,1177.95,1178.23,0.2799999999999727,0.00023770109087819746,0.21779500000000002,1.2856126173694193
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2760,2,2760.0,1179.25,1179.53,0.2799999999999727,0.0002374390502437759,0.217925,1.2848457037970527
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2761,2,2761.0,1180.55,1180.83,0.2799999999999727,0.00023717758671803205,0.218055,1.2840797046615429
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2762,2,2762.0,1181.86,1182.14,0.2800000000002001,0.0002369146937879276,0.218186,1.283308736583466
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2763,2,2763.0,1183.16,1183.44,0.2799999999999727,0.00023665438317723106,0.218316,1.2825445684236276
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2764,2,2764.0,1184.46,1184.74,0.2799999999999727,0.0002363946439727578,0.21844600000000003,1.281781309797262
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2765,2,2765.0,1185.76,1186.05,0.2899999999999636,0.0002445688840911851,0.218576,1.3267696361904493
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2766,2,2766.0,1187.07,1187.35,0.2799999999999727,0.00023587488522157306,0.21870699999999998,1.280251660897789
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2767,2,2767.0,1188.37,1188.65,0.2800000000002001,0.00023561685333709208,0.218837,1.2794911281008243
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2768,2,2768.0,1189.68,1189.96,0.2799999999999727,0.00023535740703380128,0.21896800000000002,1.2787256585435893
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2769,2,2769.0,1190.98,1191.26,0.2799999999999727,0.00023510050546606383,0.21909800000000001,1.2779669371695437
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2770,2,2770.0,1192.29,1192.57,0.2799999999999727,0.00023484219443253967,0.219229,1.2772032897106345
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2771,2,2771.0,1193.59,1193.87,0.2799999999999727,0.00023458641577088677,0.219359,1.2764463732966176
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2772,2,2772.0,1194.9,1195.18,0.2799999999999727,0.00023432923257174048,0.21949000000000002,1.2756845414368432
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2773,2,2773.0,1196.2,1196.48,0.2799999999999727,0.00023407456946996548,0.21962,1.2749294235496436
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2774,2,2774.0,1197.51,1197.79,0.2799999999999727,0.00023381850673478527,0.21975100000000003,1.274169400821715
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2775,2,2775.0,1198.81,1199.09,0.2799999999999727,0.00023356495191062198,0.219881,1.2734160750586578
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2776,2,2776.0,1200.11,1200.4,0.290000000000191,0.00024164451591953323,0.220011,1.318115912387067
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2777,2,2777.0,1201.42,1201.7,0.2799999999999727,0.0002330575485675057,0.220142,1.27190631501473
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2778,2,2778.0,1202.72,1203.0,0.2799999999999727,0.0002328056405480683,0.22027200000000002,1.2711556620903823
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2779,2,2779.0,1204.02,1204.31,0.2899999999999636,0.0002408597863822558,0.22040200000000001,1.31577753377902
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2780,2,2780.0,1205.32,1205.61,0.2899999999999636,0.0002406000066372114,0.220532,1.3150019044853518
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2781,2,2781.0,1206.62,1206.91,0.290000000000191,0.0002403407866604159,0.220662,1.314227189095499
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2782,2,2782.0,1207.92,1208.21,0.2899999999999636,0.00024008212464398602,0.22079200000000002,1.3134533859920812
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2783,2,2783.0,1209.22,1209.51,0.2899999999999636,0.00023982401878894132,0.220922,1.3126804935677008
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2784,2,2784.0,1210.52,1210.8,0.2799999999999727,0.00023130555463765385,0.22105200000000003,1.2666702857245022
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2785,2,2785.0,1211.81,1212.1,0.2899999999999636,0.00023931144321301493,0.22118100000000002,1.3111433622235347
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2786,2,2786.0,1213.1,1213.39,0.290000000000191,0.00023905696150374332,0.22131,1.3103791062319416
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2787,2,2787.0,1214.4,1214.69,0.2899999999999636,0.00023880105401841536,0.22144000000000003,1.309609826589431
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2788,2,2788.0,1215.69,1215.98,0.2899999999999636,0.0002385476560636047,0.22156900000000002,1.308847356805165
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2789,2,2789.0,1216.98,1217.27,0.2899999999999636,0.000238294795312958,0.221698,1.308085774341508
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2790,2,2790.0,1218.27,1218.56,0.2899999999999636,0.00023804247005997325,0.221827,1.3073250776504377
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2791,2,2791.0,1219.56,1219.84,0.2799999999999727,0.00022959100003277634,0.221956,1.2615112905259274
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2792,2,2792.0,1220.84,1221.13,0.290000000000191,0.00023754136496198603,0.222084,1.305812215198713
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2793,2,2793.0,1222.12,1222.41,0.290000000000191,0.00023729257356085412,0.22221200000000002,1.3050600327623665
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2794,2,2794.0,1223.41,1223.7,0.2899999999999636,0.00023704236519234237,0.222341,1.3043028501264435
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2795,2,2795.0,1224.69,1224.98,0.2899999999999636,0.00023679461741335652,0.22246900000000003,1.3035524050540237
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2796,2,2796.0,1225.97,1226.26,0.2899999999999636,0.00023654738696702498,0.22259700000000002,1.3028028230387814
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2797,2,2797.0,1227.25,1227.54,0.2899999999999636,0.00023630067223464138,0.222725,1.3020541025927201
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2798,2,2798.0,1228.52,1228.81,0.2899999999999636,0.00023605639305828447,0.222852,1.3013120815606933
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2799,2,2799.0,1229.8,1230.09,0.2899999999999636,0.0002358107009269504,0.22298,1.3005650731005634
kmouflage-kmimic,5_Kmimic_2_lensedCls.dat,2800,2,2800.0,1231.07,1231.36,0.2899999999999636,0.00023556743320848013,0.223107,1.2998247477666036
