model,a,theta,C_exact,C_table,C_exact_over_AH2,C_table_over_AH2,C_difference_over_exact_AH2,B_exact_over_AH,B_table_over_AH,sound_exact,sound_table,kinetic_table,gradient_table,Hdot_closure_over_H2,omega_derivative_relative,gamma1_derivative_relative,c_derivative_relative,lambda_derivative_relative
5_Kmimic_1,1.07530466901589147555220653963604156451682359733089822593252E-9,0.49999999999999999999999999999999999999999999999999999999983,17.2198673730594485529070866920602330009742911609206998655738,-4951972369.82732914014122493640115338826459282244722378308119,8.72114610971305951485475750493811206599861699920873279603183E-12,-0.00250633918787762847128192871977030620173049584216000054603886,-0.00250796790608673265973743557389141593464245089099668403927768,0.0000184784870255229171504132444201270663779616353525170809688342,-0.00162764818375445308658160865566691836228548431139275451000807,0.333330253584149916838506587667510032111068172546864300859774,0.333186884699531252253507689231577085395903689010600158001483,18392480.4499074142210660808219880856455984095332211952849902,6128133.26300168431398618659940831509245947269932368501380378,-0.00000285452045793818181749329100048715145631108663799715598552999,0.0000236668551131093885607655992544206760534374577589890328786496,0.00105670432617971381518339155482815691021686881824519224173556,0.000338392966785797384596360642955733090705671822547145384905566,0.000338394125382372088180501388154490330095844909247228083208384
5_Kmimic_1,1.08426424135855879694452539289252201640447881064185952979131E-9,0.90000000000000000000000000000000000000000000000000000000054,17.0402050808496339913008700599651384800215086414134010322349,-1779138825.29336848591600615098574622054950643094823902567131,8.92139794775521886044546508743730422670566549355275963815426E-12,-0.000931245533681292495636697121538219502045194003457037953403158,-0.000931467992401352733522671018041978163595445055592339333374270,0.0000186324504962572702710855068497067948455169850514143170691823,-0.000594705045185340557596477496559436584474556847372085337466656,0.333330227923557993265960851670100602619386124702419285382159,0.333277243200509240087019819305986153637323579803737158086987,18082394.7477912717449328217337923281359657142580701108707944,6026450.67200724261644815634743105052705642577755859324684280,0.000332891909068003564515117926331893647579035904729047349371472,0.00988291951300020812872580183206775970233443098190895472365534,0.0324415477271497304672683905256798826271771412499275418548238,0.00819678708476385934995324682149176102483136595678562092337846,0.00819682519883137322992301359279661463533371939137681382524991
5_Kmimic_1,1.08877198337708193506516367894127890062201504425571025685961E-9,0.10000000000000000000000000000000000000000000000000000000034,16.9505864426731300602654528688498075511331975608016542196808,-1644136688.46242411628558974375092713140548812292604570198706,9.02297989767489339851507136665865595014875608220417735381680E-12,-0.000874991201565279729790230412590540434876485465493074001321283,-0.000875191692756060252395137216290175851855082518141974666297805,0.0000187099126221833771217678261750698159957972497889490699268613,-0.000554367401228449791666141355132610748421742405248494466187360,0.333330215013196887867341142858225288318006639865797509539341,0.333279895984096823134391373596693377713782877776150928541804,17932802.1888606273044754922117830373079879643843464049619273,5976642.44820685370162492831313652332279835869615375256538173,-0.000327639556197513965371631621286577750408770291032954894992880,0.00993251152800253884219777752045182088323016431623666720543265,0.0328235445804103973474791921034913802723359868668733053668435,0.00832476273379782827342359644409311865590791932632232565867078,0.00832480141419771994960022266487185277789494719195773179987639
5_Kmimic_1,1.09784376705924893202567122332202065800378925009901951741974E-9,0.49999999999999999999999999999999999999999999999999999999994,16.7718027892043576961790855546744767721471492288471783877141,-4557663917.66376285317974653922393323923649420527929519197305,9.22909979653107374218103789358416801255612701492389006054432E-12,-0.00250633872089050531982166740961369188268284019968746410232184,-0.00250796743907765307546116075709490848784367174321099325145391,0.0000188658043214021729490486263277316461954084732948872113087622,-0.00162726070089639269818116352944380729639760690626556194832510,0.333330189031233347550916634996492058022563264186140537415768,0.333186820194036068691808840222416006680715980292255981950112,17645032.1191455504074815133722771250465574211519245247033031,5879092.14399973972175816897609336469070553052948453125932612,-0.00000285452033253089581708760639775910663352875689042163303383384,0.0000236668551132520634363828027258469214248305177157191783399430,0.00105670419627269510518274704001851172479553217408200226611116,0.000338392932285179680715604002263477804934194226210216824291603,0.000338394115166480275129745381909628563066563045396206748452631
5_Kmimic_1,1.10699113797219749917880306502955652626949585668295889416812E-9,0.89999999999999999999999999999999999999999999999999999999954,16.5936606357750548652650439661018072031682039773916782744231,-1637472148.37120307098700353378670843259976171835923056964560,9.43922050694053495996436507246133249971117534425505822746924E-12,-0.000931245357271409912548352778601144259257375051785655810495558,-0.000931467816435714241935578525327142779467638645107673831715257,0.0000190229949035441895739128511783914111322540264962371780971013,-0.000594314437549384476917060724715580027784321756801110878143548,0.333330162832789183226014767549918755196125228428863259287716,0.333277178127499792621235348473806627939065052700988603521054,17347547.9847612568993110405761145218789751604328276798403047,5781541.83979262747367940318925090601383401055572927642647326,0.000332891905069370921292812777366254996969754223947762806759734,0.00988291951291856318440040357800595801544791935656887165192456,0.0324415448198283756265318894245539061879946313053096683073864,0.00819678628963149360396810114135683183901843789323550230177085,0.00819682520258863062527873695032273237677815968621277977105126
5_Kmimic_1,1.11159336524893367826184359884924546749873132651194256248232E-9,0.10000000000000000000000000000000000000000000000000000000044,16.5048434108476936779606130301477967037180291704989678287093,-1513219770.39398457020991894035588895589903078772633117668557,9.54580376343721515145343532232029395039509028534431692054458E-12,-0.000874991037112208691241095655104559440321207497001678664442444,-0.000875191528760138569181742024770645440429377716567660197065648,0.0000191020806540817005901469927092643310183014474176762089366604,-0.000553975175733618480576508662690935324540636112164197744524716,0.333330149651823804917257266165020617214165254615756927858068,0.333279830639497614051921295970543524497501688927768127076630,17204034.7153765657322609864920174509633247795937218805538936,5733757.77625673936578150576933150829473216783191236308332585,-0.000327639552415900314065691564306808982619364587841613166449607,0.00993251152791919786862188889668770325252980289270618523541661,0.0328235416029060614763732383771865361847009082331743909064975,0.00832476191941807083079538916737453266903396741517392514639140,0.00832480141057811219294165927388886873546515123004986142610315
5_Kmimic_1,1.12085529952537608284589477283028810346969456908245280070998E-9,0.50000000000000000000000000000000000000000000000000000000004,16.3277421923066349886741330982108638306585154619500197130397,-4194752909.66457841437121141610702389661408930343535982128584,9.76206196393385073538587779447731257863331135362762617798984E-12,-0.00250633824410089203097615478450001465806370194692929704960961,-0.00250796696227997557472562640593062488314515223047379370229327,0.0000192612398800565475585523715770650590170893958942067100992314,-0.00162686509630530790631988461820400639850007404865443821467247,0.333330123125272127341775614923500671598373187710642451235838,0.333186754336490188989091634722667819042746523714164569848180,16927959.3288519715003131195232041870121863080716126956795514,5640171.82632029916445489495695446568142066601345031701897817,-0.00000285452020449500958872436716311408352086286715360169383471837,0.0000236668551133977306732410567140706572741980747810135157337006,0.00105670406364280212273009982252652190870835153907107817974702,0.000338392897061416615956750720057076361808345064819588234000284,0.000338394104736457908680769764569514189211114126405932231169405
5_Kmimic_1,1.13019440539101911933636339527932177458486863901792889454536E-9,0.89999999999999999999999999999999999999999999999999999999964,16.1513846239430160252139138364755134367853724498582557643967,-1507085908.16518348609892427176520112896227543992416343997092,9.98250452988639495458814406504013200682848722868915821631610E-12,-0.000931245177149339717965962394309353559632715649413125755348275,-0.000931467636781803907588256594684916448076893424113953780482302,0.0000194217252133138037223208923611730209795971377484404053710638,-0.000593915642685648047254554787977773333002235060311947964017926,0.333330096377702429111265359156910364451437001854141015310118,0.333277111690544638148880017244182288828380906720594790827224,16642564.6461254486960137422686776029693779383707003644725585,5546585.87638386066641421862348241431924893381904698419011490,0.000332891900986924970650340386057058368720496490217163900948334,0.00988291951283520621947319013118793446299540493979801952557350,0.0324415418515689519922034465011996210881291267822902212400334,0.00819678547783288197300240463492389823490186859348736122337695,0.00819682520642463750239329089241306296861871489652168868975282
5_Kmimic_1,1.13489309839955864256215283681667332726114958209667761441131E-9,0.10000000000000000000000000000000000000000000000000000000056,16.0634965349260948860148057386323756183533005918584801851818,-1392727321.91023934998752460438991654664707050664304256477871,1.00943185480401192782590161636723297211537003351153231938639E-11,-0.000874990869197442034722709509287165862250762460223603362780711,-0.000875191361326832272564471694855026356659886164870417557452772,0.0000195024686193509163425063069743459360072602454858069153469840,-0.000553574729100970217843924154176773138515749448368948991006819,0.333330082920460958882110646896033677559143959804829519758791,0.333279763925260223082954783416664443210515571055561387106228,16504883.6095740242770231263046680308940585473632976233335201,5500743.71301272763255517956305412679663752959888630573600689,-0.000327639548555022190781700255538204791447479162111329757004000,0.00993251152783410930854599892782948419372419623120154869144204,0.0328235385629926231022268814407969487611510059897428564839908,0.00832476108796863757631460819699278078046044682347508983469804,0.00832480140688263091315676944975931068860567453999471263689505
5_Kmimic_1,1.14434916895267035569231247571092089682533444003155693567699E-9,0.50000000000000000000000000000000000000000000000000000000016,15.8883244289704972040051493600564253630017603466350694542597,-3860739272.41232746502491261533160340030182121114602956925145,1.03211799720055140047974646995681914237627616756307258197054E-11,-0.00250633775730270835236686808576567884800012312873682378182296,-0.00250796647548853387031344360550102253603726423081238919902499,0.0000196649638588551547754088709822483200494464764372632523851189,-0.00162646119975109266946632853767007289087953661199723583223786,0.333330055837906673138151233516838200892322478207601642063743,0.333186687098554862819608497414337631921752018731682475991833,16240027.6451144648552185144838158710892710964281863813306262,5410961.00946463397763909721611360641081627589311750006876620,-0.00000285452007377542676160682698332553829997696415443945790717604,0.0000236668551135464530386171514442117364543996343701726830460892,0.00105670392823296423228098079632554660315577738163158101580451,0.000338392861099351018306286625967735671145009720113809305771800,0.000338394094087816728299250795503881559705063667901788684655056
5_Kmimic_1,1.15388402866260355613734322368907422322801137676964747885470E-9,0.89999999999999999999999999999999999999999999999999999999976,15.7139867367504452066538353905122607785033095587053657107431,-1387081881.25223504645189558885830187424103964531401188645101,1.05524174454758954240512766975983892603840299084678467300695E-11,-0.000931244993236641920318282914704654783585612335808169696471920,-0.000931467453362316619612563029797794865106820720246670360233591,0.0000198288130005961966806906771812052324170623138818499431524309,-0.000593508488991322772513379451679985602065334727924646814760243,0.333330028529701870804699003523287617041786165863456537767198,0.333277043861055718432664387379256343543873390428008929567514,15966231.1099199454880002348661923046731387026017327309755464,5321178.30591654199797598544613011185226031242725084498994030,0.000332891896818908958198031362621790353391978852570665488403414,0.00988291951275010133150481233290981545429339048523476045699652,0.0324415388210942117094919906881697432294050363465801641475370,0.00819678464901869943682890086967590688417155679765748856951338,0.00819682521034104436426623876486241482075364370842470446836545
5_Kmimic_1,1.15868120938857485907514422889851271782523079526219111179330E-9,0.09999999999999999999999999999999999999999999999999999999956,15.6271412707431481429369212800525570881594971278129131794394,-1281829277.40515647859063842358068261928258234491901588740957,1.06697018435960363286214366259505836422496144857795644534400E-11,-0.000874990697747784640354413197190449184152417957498790942753308,-0.000875191190384094766200391776168065273201846268915701834260973,0.0000199112488062743189755483425025103444542492121112198110459242,-0.000553165889016976341317255823159165869375502492312553323070753,0.333330014790393614001113885493557965613564033544736403892931,0.333279695812677283411858306492062647489320719499283125189735,15834145.2896573309874849592481709443575108877793901950607425,5277199.12559073210517042804700636444144869130917952208849985,-0.000327639544613218186521600819615020252262758934414779740495620,0.00993251152774723651364264828246866874510064510009744390234916,0.0328235354593620025340595370384621772448155821331370985643336,0.00832476023909174767177319216513824920509046686064386070580640,0.00832480140310968565530523435836981814888794289661447298841398
5_Kmimic_1,1.16833548544329249938715824477706409202204558680268825930345E-9,0.50000000000000000000000000000000000000000000000000000000027,15.4541171524053613902103904830213611271829083863425455632672,-3553322005.05881508801483689960461546203929517535501850296491,1.09076520006189015433419794530508915624842525454776311927921E-11,-0.00250633726028552808492188505764522205881150947286411586342210,-0.00250796597849386163919043372464076306627309018838477656819849,0.0000200771499814945177633998070255126775077847427323888386460763,-0.00162604883743578899722337243361850761247986554995985683469219,0.333329987140183013422194554335534378880179697229031564892040,0.333186618451297388030398221281937363195494959432393157576006,15580052.8003328974101028839400363091225656576543829447050458,5191065.10783558449637906695628739626117081339584025370163750,-0.00000285451994031589614378930326450745627647805839982953649725440,0.0000236668551136982946165759619563360210982460855501219875825282,0.00105670378998491466935593187025797871338981428600574310405136,0.000338392824383508029546552758339332456598935318262948325860371,0.000338394083215974399041562715920077076356064122356909849344551
5_Kmimic_1,1.17807020212774114036815281678169958578110417535802146164340E-9,0.89999999999999999999999999999999999999999999999999999999987,15.2820076957995633943163491506767664153737757113820927191174,-1276633366.76631551334610354355096654849504400526283959391593,1.11501783746723311812053488106792436697395230290356451873172E-11,-0.000931244805453205305212265219412555204370494975114420497063917,-0.000931467266098327047748608963439820590814962238415032143675825,0.0000202444334364592673365626728174662076821565181087888825181333,-0.000593092801266980117067578722812786001636345530482900183120719,0.333329959259592308004687326878327392517318330680401600902908,0.333276974609845798564130748169629042078074648360963869791824,15317383.0747130968074559459431224599260535107751868203228353,5104931.09008043853526908721976436546461278811416943597645617,0.000332891892563529307978289325481894741096293234480944432451727,0.00988291951266321186507961167836328306758352886325943628474272,0.0324415357271001372387993696614405382751544324149079463454773,0.00819678380283229933061760543505713404856309506845424811920369,0.00819682521433953630565760269085763844526111890324688844891673
5_Kmimic_1,1.18296793493893060390488307434108163205343936752979762163138E-9,0.09999999999999999999999999999999999999999999999999999999967,15.1963051932583509031342545227285066114365151542397618289207,-1179761666.64729313528643450557857026524935682357167144041129,1.12731833759835031457214085070023286402820909325363775353854E-11,-0.000874990522688479862168867897767868327214672729271229968289320,-0.000875191015858369445914406350762999183061093962640858917722596,0.0000203285971141208947398736031066780270124166863353470644216911,-0.000552748479556593363333756306707428329247182752054351104999812,0.333329945232305203013336590215265347427398871104814546074784,0.333279626272439751162803810097304405763927999336333444986772,15190665.0863391916083769275113038579054074399934575920669429,5062739.18280492450450194188529207816594488248228915891900452,-0.000327639540588792069168223873993317802810583065101863563423204,0.00993251152765854206696359351545262731798097566319626334315360,0.0328235322906787042245106361384726563237022880314225567845189,0.00832475937242212140911717330298020524208440553170574038634695,0.00832480139925765262542353701941766707669917621538585494618778
5_Kmimic_1,1.19282457101384053384214825438963876975224940711428319790829E-9,0.50000000000000000000000000000000000000000000000000000000038,15.0256222680005194315492392646683372133288171867728363515602,-3270383327.83012484499270917398424001187492699774580069825914,1.15227292580207584743392276682011260249406385568359964621478E-11,-0.00250633675283448686251493339721614276069451623571264719592935,-0.00250796547108210240711796742725713118899763166773026371955785,0.0000204979756127392379604594985680802599385130270037198939600774,-0.00162562783191881432919241623154621438215613992811544532559953,0.333329917002540331439289591017964517458253103510418864889197,0.333186548365178662999106211733586316794168015102354229593342,14946898.6545030799351483301978323637030532628991202983469768,4980105.57145801432559471030404284695136822556646763617917965,-0.00000285451980405898751785715171611347858527597139318260878627139,0.0000236668551138533208356000427718290149968227376742785344153001,0.00105670364883916547348687343549444469932577020196518286465672,0.000338392786898088447106422743613748304627225585841474773126903,0.000338394072116252539800452846524881679953163664565694030070488
5_Kmimic_1,1.20276333380735694169639460793272333080112515918279948952382E-9,0.89999999999999999999999999999999999999999999999999999999998,14.8559245494916906010994945167815804606647675438897330021807,-1174979491.29208972969524505911753428687690109547684897113194,1.17770603766126062294975696188256349540266769798648911912567E-11,-0.000931244613717211249356908882044747317660829100632732641566196,-0.000931467074909255687653290402637953539731391130560989684137505,0.0000206687653633719498272588571072680423567746977407162989221228,-0.000592668400641196082848942687249324339107517626854699503569378,0.333329888537566639674429678709200787436088990283397904232959,0.333276903907115909839640523140979017599706820055833483164968,14694903.5552611485912498624717651276459960885018179315438349,4897471.96011110576725105210914719839913837086340767239053628,0.000332891888218954850710086116319182849808611518297816451293638,0.00988291951257450039601171337499757927390822007444539738009966,0.0324415325682553803410734145567803268345705707542424063052771,0.00819678293890955989684437571297650323136914493655194233420049,0.00819682521842183373803987360286329180086734493111385346604987
5_Kmimic_1,1.20776372634206699252996573242986758940620983742817888960149E-9,0.09999999999999999999999999999999999999999999999999999999978,14.7714532200958558894884342820856765675793436457762707886089,-1085821351.82225417928319305444470587351474217926838978878051,1.19060472699314444357254790668982885312023321486327336028938E-11,-0.000874990343943175631173494583187434884052726308680276665863883,-0.000875190837674558054677990554964250046570002521416555435864079,0.0000207546931288217588465605603760796497194552901099953900563427,-0.000552322321107575443495788385969402246970059522668937301553614,0.333329874216264714404248765177593930592570276130305822180025,0.333279555274624295882716738080048401161282053638792766656466,14573335.2550780819023861927007228858567175496447940715569523,4856994.69268042655976941411314573314374030668683408604754962,-0.000327639536480012053616256441600585113736366858180920531543649,0.00993251152756798776681772533882892893867692206630670320463491,0.0328235290555792422145526449346167697238792695777931961807965,0.00832475848758682304819955629451640022793854898480492119355646,0.00832480139532487399168162412802613876409372266628346109032965
5_Kmimic_1,1.21782696403721670747371148604552741052240997353192952893358E-9,0.50000000000000000000000000000000000000000000000000000000049,14.6032810135714773532972842237577470865810438892690948233716,-3009974092.73445859078537592657232221968277209685990348614715,1.21677182843779104064514850536110254403365578057412615687797E-11,-0.00250633623473018795065132935258868133209237248124644901351584,-0.00250796495303491754507083649852200342149151910904616604684391,0.0000209276218347287757906838513018039447693738439838090849818346,-0.00162519800204062213242420222339633014910519678535848777328201,0.333329845394798247387223233885903229902283472824585971591796,0.333186476810040478164518502007628454102340980950282921448588,14339475.2393523406154203943708442219016321370642386100276240,4777719.23430461827151683584743950042443176883414401494401899,-0.00000285451966494606692933158518923015760066658933998712130337222,0.0000236668551140115984967990841744311635041677348063926840621471,0.00105670350473498189593550150003678839452274746219753697740068,0.000338392748626961926384985395110586426425022136435116138496506,0.000338394060783874710226036520903880124260070559446350784171944
5_Kmimic_1,1.22797404988138791444311760495091962920474583261095443171063E-9,0.90000000000000000000000000000000000000000000000000000000009,14.4361556136547726620053806472954851270635713306455651323769,-1081419967.24133386264494872334410595453414281921928884487032,1.24343927912644661749739418469746066310265856201604119598932E-11,-0.000931244417945096726791121133568558969189965034378338160176192,-0.000931466879712834194756670134497673026292510079599712216115569,0.0000211019913721465863859242686012463683406626334758537435444455,-0.000592235104493596378193126437480771743780524572781522283927484,0.333329816333193040298960101783461074980613837419046719929347,0.333276831722442529515714835592712660359637907760733523788318,14097720.9596187572567342675260545361364729716362001349698964,4698443.77592881157715633580550359900576933446811136287743133,0.000332891883783316035859010914257621044617295618695778900513258,0.00988291951248392871521979076949094314253106553336833952331614,0.0324415293432006893079564746008866566632337919852361980604131,0.00819678205687872762160206375041949834112358832970891152869799,0.00819682522258969312974191739127288742241037838362221459446013
5_Kmimic_1,1.23307925395541569972705603565104909973958107372081184283119E-9,0.0999999999999999999999999999999999999999999999999999999999,14.3529924837122150541328604640094115313269946700321923239555,-999361183.647278815535574412535798975320487672183322096635200,1.25696344114787771155419898605612358296435123376663002329818E-11,-0.000874990161433889798265506502294665850911399830160679499414664,-0.000875190655755988374529550381465073080210809963380682412091259,0.0000211897202002323062882933034581483527741908066522464177034032,-0.000551887230293200915526424147902832563842599142323556189667881,0.333329801711713815366327763143075195496316292606641088600967,0.333279482788680426806092770899790329575254027268748318367882,13981093.0690966404643144225592387171190710520341583202636598,4659611.46688893299083779412451249518779099917782622186434419,-0.000327639532285110056606632470421759637338394284723763018475022,0.00993251152747553461031077304207759205478474854030601330817999,0.0328235257526715535393283929279108770891035635024840273094755,0.00832475758420510036111007344297335616062361580143779672441319,0.00832480139130965717089113332454417305469029437124643234785408
5_Kmimic_1,1.24335342377759892792098819281812820596916455183939122955757E-9,0.4999999999999999999999999999999999999999999999999999999995,14.1874786972517138826174841245614424823248906080684233610485,-2770300355.96768052650039221592060269129415642062555071313397,1.28439833543422056941779390524436466747902277450433533736807E-11,-0.00250633570574860602064155902560577328598836786315257038574043,-0.00250796442412939233791173937804417444527760302478724477741381,0.0000213662735248831487196328688420031771370355897000572893240136,-0.00162475916284476289788823467896245179085787479117763184845845,0.333329772286143834118777104392903891006295194634283812522986,0.333186403755092541266225362864988307553494500566250856854804,13756736.8819597836704007850284219091604382145003808044597668,4583557.68910522532352879751172729516514428320947446806665852,-0.00000285451952291727145716920128996330432838949314289510372523673,0.0000236668551141731958027114027132411765738877089812972633108147,0.00105670335761035627118278822061732980486887754916425058557725,0.000338392709553660040625015910775123380850460487287680770089297,0.000338394049213964355456114858823585732627295390454788660486576
5_Kmimic_1,1.25371319926154027471787447630112572590497284116204633757364E-9,0.9000000000000000000000000000000000000000000000000000000002,14.0230650786112742484439672028206897917623896458706625285034,-995310268.602712490291941962959304063684725378613549443136631,1.31235636827735845850493924536043560092022576298237797180982E-11,-0.000931244218051516488395255347678536429156936613758769775217380,-0.000931466680425069991764715168832514385055368774337119601563064,0.0000215442978804935312330306897870495177941721488036208556098914,-0.000591792726376289094559789563885165906789720530116957209628405,0.333329742615401867436622320799814272179660788705516449355511,0.333276758024764491932135056916716898222344044268843629497827,13524807.2443941147674986426965850477752547668317960684088136,4507503.91132151922387935123347186282439265286980957523616952,0.000332891879254704127193933098664296513001795995989721131180658,0.00988291951239145781226354927175312902152489895191847956628104,0.0324415260505483241905029481811518900959822464125055758231807,0.00819678115636025728794596834451144768443037726136563714299929,0.00819682522684490776160308953942104256689019578683531792934483
5_Kmimic_1,1.25892541179416721042395410639580060609361740946693106910792E-9,0.1000000000000000000000000000000000000000000000000000000000,13.9412768743201340576711509516019323850281279593068082968721,-919785543.188603316226107928061093776773807329781461876428149,1.32653449119699203654002166791727872702032475767498396932849E-11,-0.000874989975080974698958544684804561985805923714130219566874822,-0.000875190470024381241548501343614649152805698657229120630782171,0.0000216338655210132920446170437233122080155880113698642686898503,-0.000551443019893379647464858084069611301705450453580223773828769,0.333329727687453704937741692107027704024626566423036231942360,0.333279408783417349367116052107509344135961444983640717228820,13412918.9898981896165867790580445970064866454321702010368567,4470249.71101314005802968406122690718356392554310223228234649,-0.000327639528002280935943801201546687372600040385920261555727709,0.00993251152738114277653969870851110372967023007334325694938014,0.0328235223805343993429466249670787990947890270780902719014119,0.00832475666188822081408333023841910838377048486641582404695234,0.00832480138721027410005816818874149961446334302007835885006379
5_Kmimic_1,1.26941493502046819749067794469043824862266557807841274925152E-9,0.4999999999999999999999999999999999999999999999999999999996,13.7785491146113767385061984126771646135501974434612801294811,-2549711019.51435164336671072390911330104936787287698410002517,1.35529489828647789206432652101388668915059043359849288874403E-11,-0.00250633516566098885470379185157895224663342953144980584295528,-0.00250796388413794008494571142757032274567899123925663291857748,0.0000218141194354410389204833013823932626836883119992847963070520,-0.00162431112549831202936952475847583493548485111157549587602507,0.333329697645118360775687808388418237930136382549995484422926,0.333186329168899230715459187196271468064094433214419880524349,13197680.4046310417813820259750127388721484250420243573603108,4397286.68756332947815497086734387701199466737315726782055372,-0.00000285451937791148345550338248917367616842739953563353263714927,0.0000236668551143381823867098941427326547579982395336060409272268,0.00105670320740198134095841964488897632036448674199757774251935,0.000338392669661369195351804081002991800429079612716492289628366,0.000338394037401542707771674825864566811122592129518305298260689
5_Kmimic_1,1.27999185825989490074339056053872162638337197057104738854672E-9,0.9000000000000000000000000000000000000000000000000000000003,13.6169673037344261292109262353335156321737810083729049905145,-916057190.830842983111299268548570327334013953498355520700973,1.38460223878021991919176498879275989437645207357638401173912E-11,-0.000931244013949304395178633536845603982145208844414746448279395,-0.000931466476960210134595015465754373076811809330053529590593204,0.0000219958752132217564758281106802877173870401885224039038644475,-0.000591341075933651114694123031741548497227121495940526318172461,0.333329667352472294936509976208102820474861444642546006374990,0.333276682782369625375835314936955038612573773773752337369007,12975176.1449729529544796011380101667014655637576237056763692,4324323.66411352044013902275490667601409806285605408583598180,0.000332891874631170381484237975002485094714596578923667181092629,0.00988291951229704785853483201201190271185693125344765574668577,0.0324415226888814597750854722967616273549176084527077472237527,0.00819678023696664867749460373824546975905798284524854841863044,0.00819682523118930849846253837609399633867883594726264868831609
5_Kmimic_1,1.28531332221928557424642323989373852827127462660591704775083E-9,0.1000000000000000000000000000000000000000000000000000000001,13.5366112743543080743093698040391411515236886087762615737263,-846546238.669341205174137382784608766568161970819736553236191,1.39946406779239255330751334452706999521959134341425694101583E-11,-0.000874989784803080921411285319673876873585271927227621754516908,-0.000875190280399816869704490641691711327817577828208872784043938,0.0000220873202071647518485720955892164204149019105118723366139324,-0.000550989498764107319052917490774754750852284211891454928304477,0.333329652111631691667237329599421950435293769772177621351258,0.333279333226990546308656548738783194912488412450613402130532,12867834.9121319251791136551138270956805840134468005336317362,4288583.43959031850821533374168555343046631142108158508863411,-0.000327639523629681713768614309738257784753142237780797462687109,0.00993251152728477160943453594982153283897454878242381749819415,0.0328235189377167534447915979289465008566859070657388043269881,0.00832475572023930431654203212951405904083834098132662283061439,0.00832480138302496049266716973453958885342498408137288213584422
5_Kmimic_1,1.29602271279968449014397873101900856188658229046732546265463E-9,0.4999999999999999999999999999999999999999999999999999999997,13.3767786652746566541260995030548003052699350986840837671529,-2346686456.80769256493251104096327403060096280977004765289514,1.42961025386702916173534688279120456434132938378593121260955E-11,-0.00250633461423375693641253791544956316114467409910637591009689,-0.00250796333282820419113278260457207779124098427329910219739208,0.0000222713522746645039043848915733737338027478308224527856564750,-0.00162385369721063041681559916243948408883979522849647433481008,0.333329621439603758655074200702403683545339998469543613385709,0.333186253019366071402389205690179082431473469366447453556039,12661343.3979286033820308264164159083203775197361650484144457,4218585.56494731980267643308306936702181494886607924919729954,-0.00000285451922986630425554736851851064999392748198012975643600624,0.0000236668551145066293430251379919150007285568957887816017012328,0.00105670305404522301934395325189120536893170600104742579547990,0.000338392628932923394330412279895962917494963439909171446056572,0.000338394025341526644274907519737237765542785500747944430971924
5_Kmimic_1,1.30682133535536979441662439090204942541547653981220101348458E-9,0.9000000000000000000000000000000000000000000000000000000004,13.2181308192626561722332190304626244379584049652602118885297,-843114764.286884277575091472338034754976877846460007547410660,1.46032821733441198303712017155533927478469500769780659273358E-11,-0.000931243805549433885334010937315634660121305445502059152088864,-0.000931466269230704421213712777839285230633951001024512945195317,0.0000224569176841199378900418941590023597052148720393220108001525,-0.000590879958820433768770756140627197130568676725998384265129558,0.333329590512018666075550466441910397320271968651358631779744,0.333276605962881108940832182260286690920137238107366161354111,12447881.4776647544535634766228326796945370217870670150403000,4148587.69030432261362014915679840896640073492698238096253214,0.000332891869910725209984345062456008874026444692364914505749664,0.00988291951220065819009610051221742821562099692166731767764958,0.0324415192567535760498478442001284219833743984632284713134371,0.00819677929830227985006659303047847556997211528737109750438255,0.00819682523562476457681548443790654664022376170456619741241139
