model,a,A,eps2,cs2,rho_plus_p_scaled,udot,vdot,w_phi,H_km_s_Mpc
5_Kmimic_1,1.94984459975804532357053485998770681769725359724388055457857E-9,0.990000000000439559322223129089118028943584862213678055199791,5.32799178244266001217941684394050332863116989795499871565085E-13,0.333327748884528175271609649864909612807880855826590715357997,153615208984242468266971293296.418384199479237470547464946914,-460845626952481885594595983536.5727375443872318779659227139,-153612635415349831426220053525.975998820682956334868539428492,0.333325887445792292271094516453259019498968940317180703236892,170130367666081410.223207838920515610526284232905178517444020
5_Kmimic_1,1.97242273611485375489097121307297715008156067612023407063564E-9,0.990000000000445674201506313398522170799357245201754550877091,5.40211153127637795381114600850726386459020446145313622115690E-13,0.333327684220818667794796461802829413006677550625231847461388,146701414139366382486562727269.376101953371660985056265525667,-440104242417861416815442278690.3558096378711030803899015923,-146698927940903538801600339941.587172033822942709537026748481,0.333325801228517899906903819906240927204437840957694150654682,166257734044317369.402949078752564233996716101079144170997068
5_Kmimic_1,1.99526231496887960135245539673953555798627431540534609922991E-9,0.990000000000451874147233877365197082710933550306194640700148,5.47726238852544995247959943376099545423263021163049317641319E-13,0.333327618808365111821950215616845948141121515459636756668545,140098790355068606162182098942.994791017500796221253510660471,-420296371064975629331071523543.8468819362631334204200087627,-140096388560885372747275909966.842498599284783623395148268959,0.333325714012941175503175267986510560985991490891128338864433,162473252253360901.486473480621853559691927732560732232321271
5_Kmimic_1,2.01836636368156098566086503660104623351192861674291110986650E-9,0.990000000000458160342797940413219088725897117470392369794551,5.55345869833674299474868222631566998975867837233342452245878E-13,0.333327552638498066864245379342328460294533571951937033157664,133793332659408102772175144146.778611786458985757405950212768,-401379997978001421414285737373.4128013699901963260442130105,-133791012404052516439472869398.387895863989389995405694214393,0.333325625787503397572637433627582918504747284527091425427308,158774915713396538.953276170694677264452424431638533248352080
5_Kmimic_1,2.04173794466952933144456754123667009725185812195243037606245E-9,0.990000000000464533988053246176955429256236410523364311171313,5.63071500440408329081347987781537006932995802908716257550544E-13,0.333327485702447719064543497638002996401796347252319386076180,127771666406900193702875538448.403992929750453808474308984434,-383314999220484764813218620038.8236037484516100052659589307,-127769424922199894021663449236.807033715396472323541064564592,0.333325536540512025806766753790649163157880679169450125346272,155160763519932269.671590562036028012268353467857564831843656
5_Kmimic_1,2.06538015581052937065435324309979420006388486104676594126160E-9,0.990000000000470996299546180415645940223004610822191901291012,5.70904605274423097358384840827312333348111489041772715423267E-13,0.333327417991342719253525266323501591090528216443837247254968,122021018909190599377221448082.452869724979687204487287146389,-366063056727362828145072378675.5278037558402830258889928049,-122018853520950270801773218962.825074040368417104645422490586,0.333325446260139152103701395736725269051897282172162125028006,151628879404102350.270337423485551347071649144813451841602594
5_Kmimic_1,2.08929613085403948312223373579928422451529602708410817805699E-9,0.990000000000477548510746974884508264256221435968790361553188,5.78846679451147245200556340515944509906935187957433289226379E-13,0.333327349496209007558692812524078322755218866422738519742531,116529192342558194691855692579.893420354169942477989018838975,-349587577027472243215055190820.4739864364275140804196003669,-116527100467369127653607663803.639092347924892436606184985185,0.333325354934419933673306110463269659409516959703959040614212,148177390716636515.595912000921019047367789275608175357915159
5_Kmimic_1,2.11348903983664679556034531737932801048741794608265215125979E-9,0.990000000000484191872285141483436045018083412796925591757248,5.86899238885136764368806562821568883610680841533525213016842E-13,0.333327280207968624410707189739746418820654341900676051755290,111284537874779763808939795853.284437576895979954478363989934,-333853613624143369399218071086.9340688090864927874567509632,-111282517016937728431833422910.964506483085448780052812721600,0.333325262551251008012162941529588674952527242086465923091642,144804467434956871.323234810978032184084580973950412542009010
5_Kmimic_1,2.13796208950223209751941105739050082430735167509349067693677E-9,0.990000000000490927652188181620927031463027375019849598128060,5.95063820579419678545261096211609277217048732971766072493118E-13,0.333327210117438507789729168032496998246605090902959101436042,106275930956476466099632967326.107148510838607599309816777353,-318827792869239691482051951229.8991486952332804373291316220,-106273978705004221419429505179.573090837371647186748054196114,0.333325169098388889538870355296000357001249871097634397296937,141508321192876019.393735211498503540239942472985760726809950
5_Kmimic_1,2.16271852372702026936224318102716638692873240849043818953636E-9,0.990000000000497757136123616356022802128687578843460818058114,6.03341982918865909792675665442624718534263538585428862060650E-13,0.333327139215329276552613757916374021182898470955659934199588,101492747724531743457630165172.391212706299866803030414821705,-304478243173411541604034871089.5616773597412342482058229550,-101490861750302629860993930303.992620721323322790496094496318,0.333325074563448347677613523607566359252298074217060228683975,138287204332381949.425254069940183190994877682338269228547576
5_Kmimic_1,2.18776162394955256222611491638418731671180562469229395342052E-9,0.990000000000504681627644383514883232589386887119102976640375,6.11735305967638326323692368246858623244407178981572681408848E-13,0.333327067492243999679970314812072862804911860653332396407996,96924842467529248529480369842.8783669578756601908148451317504,-290774527402409883959299870176.7443111367380828414978773543,-96923020520488431725579143553.8950302270547796054314318730287,0.333324978933900766175520807276770851405552725716333276145477,135139408977006939.934038378302004841598238414533083558388959
5_Kmimic_1,2.21309470960563772233398090936256356816317442700442323209853E-9,0.990000000000511702448437648621277854157754800111518761951878,6.20245391770781746465671690120651452005860741448357914804558E-13,0.333326994938676951280240288761297641078362508496658349565089,92562526105412057075365582362.6990344696650721134587288258962,-277687578316063951884472100024.5879765968690789868215278863,-92560766011892108415527592186.7094266545291250422847069354753,0.333324882197072483436845639918517605508318816645132328267568,132063266126289157.336222033832382173028593698425969930836993
5_Kmimic_1,2.23872113856833961195495085246574233370726139768380352806535E-9,0.990000000000518820938577077131875553978796523421730530435021,6.28873864660007463524161083351735553950092224243746643688260E-13,0.333326921545012351186063468427005878747193908291686595355672,88396545637715723919893295401.7233605509810927761505736540065,-265189636912980415717340156664.2270141696759909714258460468,-88394845297843334428482943152.5368160376066627667149792690105,0.333324784340143113654508674729039151059375845146946746405326,129057144770846824.323270889082042671260755319994516256289690
5_Kmimic_1,2.26464430759305964689659648725869120984151183500096396831100E-9,0.990000000000526038456778616127878017455113830911317625143267,6.37622371563731657052805421650095398673225731976259118063629E-13,0.333326847301523090976300673413903815943765703312828891003576,84418064516782213961336326664.5045010894268374947058331961935,-253254193550185175830669842924.9008345397330180522041006826,-84416421901972948167739928636.7402643256176027170931236289182,0.333324685350143848517001906008244934130243281570392580418781,126119451027595758.262523622636562431936781400183669190043182
5_Kmimic_1,2.29086765276777304572408491987464816848215378529995255983106E-9,0.990000000000533356380659834284397015284276497930528872269599,6.46492582321426867982551724379168113000601806749199434599434E-13,0.333326772198369445255156026017798311888422592613305118711859,80618643904323745286676523482.1122682750551121610488596663214,-241855931712814891983236220768.4319739576667696410602620101,-80617057054861845983840795497.3441562153799819050453270142577,0.333324585213955739266094183259984910791898674185790229148257,123248627294651760.554913431876698192748388610697558052944011
5_Kmimic_1,2.31739464996847856903329316349052203897151034149124443862039E-9,0.990000000000540776107002869618148945342461814697417876444326,6.55486190002346538303327201184939515007081813496086329354263E-13,0.333326696225597768017894931218939302494006420206364682155848,76990224771579282262230770064.4366493585193061098659992663794,-230970674314586462597415380682.4277762325965643455410895970,-76988691794279638786882887117.8998237337854769797048578677358,0.333324483918307958878185765510546661485474714847306652823833,120443151425469775.050035271763098169683974095495572580849499
5_Kmimic_1,2.34422881531992211814751841927770774622589391647560509475309E-9,0.990000000000548299052021035202661588929990017454499502368455,6.64604911228683450684108859862150155103695435019074365148169E-13,0.333326619373139173930684457785818909078298700945832668463918,73525110805095786902905318093.7502381719287513350808212610793,-220575332415140778872479928282.2151306928276857416648534882,-73523629871045277557462123196.4383416943485227331877903248987,0.333324381449776044139537980252213555893425075543000696140522,117701535921781933.207853966394962446982941128322346252053279
5_Kmimic_1,2.37137370566165526165175275747888983856793665042552794627495E-9,0.990000000000555926651629133738389269620070436154454511662809,6.73850486503223749721773545113069958502344392260994653292425E-13,0.333326541630808204350090686579086904769614890012267233986693,70215952081875172358634664603.2401614774328290163244580464248,-210647856245483585249272609690.5671852266637239401059320144,-70214521424250686291828197896.1685352362190109333914645051370,0.333324277794780117382952314540477759304720897189353397765268,115022327144906571.114487107560415902770300425914288748476662
5_Kmimic_1,2.39883291901949046531739713492711262227485034837135936013575E-9,0.990000000000563660361717532573046777723695253190372031877157,6.83224680541559084586854576825858233245628659602348866712664E-13,0.333326462988301477905752514449855045569753491276908592121287,67055729479259827660503858822.5198104247144304893798812162383,-201167188437642053653760288084.96050762036375371755708901355,-67054347391220363005888740598.9872777839027805169161978326695,0.333324172939583087650791030808420528695663576151747088744723,112404104545010043.991500198863891091916320491431170802890431
5_Kmimic_1,2.42661009508241551629747858059126121284007351120842442319290E-9,0.990000000000571501658430051485234664725671526411911278165167,6.92729282608920282849117555275843060898451619590765768147078E-13,0.333326383435196325467713110472375379298607343192351537873317,64037739786488059470810236693.3184618351572052915659259335789,-192113219359331108752241658257.38475169792046087178923301000,-64036404619138382918717979465.4215627657404370575272974247214,0.333324066870288831046518318589114621154026643656594673470726,109845479907912682.648578946152421790814929708188441425049954
