check,file,files,values,values_failing,bulk_values,bulk_failing,near_zero_values,near_zero_failing,rtol,atol,max_relative_error_above_atol,max_absolute_error_below_atol,bulk_margin,near_zero_margin,review_flags
pure-eft-omega,2_PEFT_Omega_power_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_power_1_totCls.dat,1,17495,0,13946,0,3549,0,0.0001,0.1,9.803729338650223e-06,1.0000000000287557e-07,10.200199999989799,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_transfer_out.dat,1,3276,0,1983,0,1293,0,0.0001,1000.0,0.0,1.4210000000000496e-09,,703729767769.1521,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_lensedCls.dat,1,16995,0,13546,0,3449,0,0.0001,0.1,5.3148518219188175e-06,1.0000000000287557e-07,18.815200000043852,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,3.221379652498667e-06,1.0000000000287557e-07,31.042599999796636,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_power_2_scalCls.dat,1,20994,0,9539,0,11455,0,0.0001,100.0,0.0,9.999999999976694e-05,,1000000.0000023306,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,8.970862638130377e-06,1.0000000000287557e-07,11.14720000002598,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_power_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_2_transfer_out.dat,1,3276,0,1986,0,1290,0,0.0001,1000.0,0.0,4.690000000000289e-10,,2132196162046.777,bulk: no measured spread; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-wde,2_PEFT_wDE_LCDM_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-wde,2_PEFT_wDE_LCDM_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_LCDM_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-wde,2_PEFT_wDE_wCDM_1_lensedCls.dat,1,16995,0,13549,0,3446,0,0.0001,0.1,9.664823906885892e-06,1.0000000000287557e-07,10.346800000024114,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,8.131932472413797e-06,1.0000000000287557e-07,12.29720000002866,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,9.632704959925779e-06,3.000000000016878e-07,10.38129999995043,333333.33333145804,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_matterpower.dat,1,1312,0,724,0,588,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-wde,2_PEFT_wDE_wCDM_1_scalCls.dat,1,20994,0,9485,0,11509,0,0.0001,100.0,4.8207639947008945e-06,0.00010000000000331966,20.743599999900955,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,9.901382232936644e-06,3.000000000016878e-07,10.099600000023539,333333.33333145804,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_tensCls.dat,1,17495,0,6768,0,10727,0,0.0001,0.01,0.0,9.999999999940612e-09,,1000000.0000059388,bulk: no measured spread; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,9.632704959925779e-06,3.000000000016878e-07,10.38129999995043,333333.33333145804,bulk: below 50; near-zero: above 10000
pure-eft-wde,2_PEFT_wDE_wCDM_1_transfer_out.dat,1,3315,0,1996,0,1319,0,0.0001,1000.0,0.0,1.0000000000540735e-13,,9999999999459266.0,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_axion_lensedCls.dat,1,16995,0,13551,0,3444,0,0.0001,0.1,6.808696066721361e-06,1.9999999999881224e-07,14.687099999773334,500000.0000029694,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_lensedtotCls.dat,1,16995,0,13559,0,3436,0,0.0001,0.1,8.366870539392643e-06,1.0000000000287557e-07,11.951900000027857,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_lenspotentialCls.dat,1,27992,0,13952,0,14040,0,0.0001,0.1,8.903688798327453e-06,1.0000000000287557e-07,11.231299999926422,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_matterpower.dat,1,1326,0,725,0,601,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_axion_scalCls.dat,1,20994,0,9341,0,11653,0,0.0001,100.0,4.664418416879378e-06,0.00010000000000331966,21.438900000506965,999999.9999668035,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_scalarCovCls.dat,1,90974,0,17469,0,73505,0,0.0001,0.1,8.762629139226517e-06,1.0000000000287557e-07,11.412100000026598,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_tensCls.dat,1,17495,0,6566,0,10929,0,0.0001,0.01,0.0,9.999999999940612e-09,,1000000.0000059388,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_axion_totCls.dat,1,17495,0,13952,0,3543,0,0.0001,0.1,8.903688798327453e-06,1.0000000000287557e-07,11.231299999926422,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_axion_transfer_out.dat,1,3419,0,2030,0,1389,0,0.0001,1000.0,0.0,1.999999999970504e-11,,50000000000737.4,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_cubic_lensedCls.dat,1,16995,0,13551,0,3444,0,0.0001,0.1,9.784927297837009e-06,2.9999999999821836e-07,10.219800000159974,333333.33333531296,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_lensedtotCls.dat,1,16995,0,13558,0,3437,0,0.0001,0.1,9.375937593737525e-06,2.0000000000054696e-07,10.665600000024858,499999.99999863264,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_lenspotentialCls.dat,1,27992,0,13901,0,14091,0,0.0001,0.1,9.858141346040478e-06,2.999999999947489e-07,10.143899999989857,333333.3333391679,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_matterpower.dat,1,1328,0,723,0,605,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_cubic_scalCls.dat,1,20994,0,9296,0,11698,0,0.0001,100.0,9.601628436228623e-06,0.00010000000000331966,10.41489999995027,999999.9999668035,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_scalarCovCls.dat,1,90974,0,17415,0,73559,0,0.0001,0.1,9.772305286826933e-06,2.0000000000228169e-07,10.232999999989767,499999.9999942958,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_tensCls.dat,1,17495,0,6511,0,10984,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_cubic_totCls.dat,1,17495,0,13901,0,3594,0,0.0001,0.1,9.858141346040478e-06,2.999999999947489e-07,10.143899999989857,333333.3333391679,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_cubic_transfer_out.dat,1,3445,0,2038,0,1407,0,0.0001,1000.0,0.0,1.0000000000064279e-11,,99999999999357.22,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_exponential_lensedCls.dat,1,16995,0,13546,0,3449,0,0.0001,0.1,8.38630683817505e-06,2.999999999947489e-07,11.924200000027792,333333.3333391679,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,9.242998428681859e-06,1.9999999999881224e-07,10.819000000009842,500000.0000029694,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_lenspotentialCls.dat,1,27992,0,13949,0,14043,0,0.0001,0.1,9.737382786162829e-06,2.0000000000575113e-07,10.269700000096906,499999.9999856222,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_matterpower.dat,1,1310,0,725,0,585,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_exponential_scalCls.dat,1,20994,0,9513,0,11481,0,0.0001,100.0,8.685908849990567e-06,0.00010000000000331966,11.512900000108637,999999.9999668035,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_scalarCovCls.dat,1,90974,0,17428,0,73546,0,0.0001,0.1,9.145532864451035e-06,1.1999999999928734e-07,10.934300000025484,833333.3333382824,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_tensCls.dat,1,17495,0,6808,0,10687,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_exponential_totCls.dat,1,17495,0,13949,0,3546,0,0.0001,0.1,9.737382786162829e-06,2.0000000000575113e-07,10.269700000096906,499999.9999856222,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_exponential_transfer_out.dat,1,3289,0,1985,0,1304,0,0.0001,1000.0,0.0,9.999999999940612e-09,,100000000000.59389,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_lensedCls.dat,1,16995,0,13549,0,3446,0,0.0001,0.1,8.813135096527356e-06,1.9999999999881224e-07,11.346700000026445,500000.0000029694,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,9.326270237984681e-06,1.9999999999881224e-07,10.72240000002499,500000.0000029694,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,9.644131546000336e-06,2.0000000000054696e-07,10.368999999950491,499999.99999863264,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_matterpower.dat,1,1312,0,725,0,587,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_inverse_power_scalCls.dat,1,20994,0,9503,0,11491,0,0.0001,100.0,9.607809227385859e-06,0.00010000000000331966,10.408199999950302,999999.9999668035,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_scalarCovCls.dat,1,90974,0,17426,0,73548,0,0.0001,0.1,8.672500368561054e-06,1.0000000000287557e-07,11.530700000026872,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_tensCls.dat,1,17495,0,6793,0,10702,0,0.0001,0.01,0.0,9.999999999940612e-09,,1000000.0000059388,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,9.644131546000336e-06,2.0000000000054696e-07,10.368999999950491,499999.99999863264,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_inverse_power_transfer_out.dat,1,3302,0,1989,0,1313,0,0.0001,1000.0,0.0,9.99999999985252e-12,,100000000001474.8,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_lensedCls.dat,1,16995,0,13550,0,3445,0,0.0001,0.1,9.821446109789537e-06,1.0000000000287557e-07,10.181799999933299,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_lensedtotCls.dat,1,16995,0,13559,0,3436,0,0.0001,0.1,4.6910035933394835e-06,9.999999999940612e-09,21.31739999986035,10000000.000059389,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_lenspotentialCls.dat,1,27992,0,13949,0,14043,0,0.0001,0.1,6.063509195351418e-06,1.0000000000287557e-07,16.49209999989196,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_matterpower.dat,1,1316,0,725,0,591,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_quadratic_scalCls.dat,1,20994,0,9452,0,11542,0,0.0001,100.0,8.42112354629589e-06,0.00010000000000331966,11.8749000000108,999999.9999668035,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_scalarCovCls.dat,1,90974,0,17435,0,73539,0,0.0001,0.1,7.2037286499426615e-06,1.9999999999881224e-07,13.881700000012627,500000.0000029694,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_tensCls.dat,1,17495,0,6721,0,10774,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_quint_quadratic_totCls.dat,1,17495,0,13949,0,3546,0,0.0001,0.1,6.063509195351418e-06,1.0000000000287557e-07,16.49209999989196,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_quint_quadratic_transfer_out.dat,1,3328,0,1998,0,1330,0,0.0001,1000.0,0.0,9.999999999344301e-11,,10000000000655.7,bulk: no measured spread; near-zero: above 10000
quintessence-galileon,5_scg_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,8.712774670263081e-06,1.0000000000287557e-07,11.477399999945197,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_scg_lensedtotCls.dat,1,16995,0,13553,0,3442,0,0.0001,0.1,3.3405042825483743e-06,9.999999999940612e-09,29.935599999803888,10000000.000059389,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_scg_lenspotentialCls.dat,1,27992,0,13933,0,14059,0,0.0001,0.1,4.443595224013497e-06,1.0000000000287557e-07,22.50430000005245,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_scg_matterpower.dat,1,1310,0,717,0,593,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
quintessence-galileon,5_scg_scalCls.dat,1,20994,0,9592,0,11402,0,0.0001,100.0,1.1800802454287858e-06,0.00010000000000331966,84.74000000200384,999999.9999668035,near-zero: above 10000
quintessence-galileon,5_scg_scalarCovCls.dat,1,90974,0,17401,0,73573,0,0.0001,0.1,8.563036795349153e-06,1.0000000000287557e-07,11.678100000027218,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_scg_tensCls.dat,1,17495,0,7158,0,10337,0,0.0001,0.01,1.0763185170028548e-06,0.0,92.90930000764334,,near-zero: no measured spread
quintessence-galileon,5_scg_totCls.dat,1,17495,0,13933,0,3562,0,0.0001,0.1,4.443595224013497e-06,1.0000000000287557e-07,22.50430000005245,999999.9999712444,bulk: below 50; near-zero: above 10000
quintessence-galileon,5_scg_transfer_out.dat,1,3276,0,1966,0,1310,0,0.0001,1000.0,0.0,7.70000000000079e-10,,1298701298701.1655,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,5.961003117590738e-06,9.999999999940612e-09,16.775700000039098,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,7.698466465516836e-06,9.999999999940612e-09,12.989599999937976,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_KT_OmegaDE_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,0.0,0.00010000000000331966,,999999.9999668035,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,8.922118824638848e-06,1.0000000000374293e-08,11.208100000175444,9999999.999625707,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_KT_OmegaDE_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_OmegaDE_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.00010000000000331966,,9999999.999668034,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,5.536240228449336e-06,9.999999999940612e-08,18.062800000282746,1000000.0000059388,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,8.165931732864211e-06,1.0000000000287557e-07,12.245999999919773,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_KT_power_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.818789423743982e-06,9.999999999976694e-05,20.752099999900913,1000000.0000023306,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,8.922118824638848e-06,9.999999999940612e-09,11.208100000175444,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_KT_power_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_KT_power_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,2.000000000017157e-14,,4.999999999957107e+16,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,9.755812025060485e-06,1.0000000000287557e-07,10.250299999951057,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.946487895171725e-06,1.0000000000287557e-07,10.053799999951995,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,9.990309399858831e-06,9.999999999940612e-08,10.00970000002333,1000000.0000059388,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_matterpower.dat,1,1308,0,728,0,580,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MB_OmegaDE_1_scalCls.dat,1,20994,0,9530,0,11464,0,0.0001,100.0,9.967009199455442e-06,0.00010000000000331966,10.033100000094674,999999.9999668035,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_scalarCovCls.dat,1,90974,0,17505,0,73469,0,0.0001,0.1,9.967009199455442e-06,9.999999999940612e-08,10.033100000094674,1000000.0000059388,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MB_OmegaDE_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,9.990309399858831e-06,9.999999999940612e-08,10.00970000002333,1000000.0000059388,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_OmegaDE_1_transfer_out.dat,1,3276,0,2003,0,1273,0,0.0001,1000.0,0.0,0.0020000000000095497,,499999.99999761255,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_lensedCls.dat,1,16995,0,13562,0,3433,0,0.0001,0.1,6.284881089951397e-06,1.0000000000287557e-07,15.911200000249064,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_lensedtotCls.dat,1,16995,0,13573,0,3422,0,0.0001,0.1,9.25095053521166e-06,1.0000000000287557e-07,10.809699999948386,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_lenspotentialCls.dat,1,27992,0,13972,0,14020,0,0.0001,0.1,5.672021054536996e-06,1.0000000000807974e-08,17.630400000016035,9999999.999192027,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_matterpower.dat,1,1308,0,721,0,587,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MB_const_1_scalCls.dat,1,20994,0,9555,0,11439,0,0.0001,100.0,4.732697258925053e-06,9.999999999976694e-05,21.129599999538787,1000000.0000023306,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_scalarCovCls.dat,1,90974,0,17454,0,73520,0,0.0001,0.1,8.033806256780944e-06,1.0000000000287557e-07,12.447399999918455,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MB_const_1_totCls.dat,1,17495,0,13965,0,3530,0,0.0001,0.1,5.672021054536996e-06,1.0000000000807974e-08,17.630400000016035,9999999.999192027,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MB_const_1_transfer_out.dat,1,3276,0,1981,0,1295,0,0.0001,1000.0,0.0,7.100000000000068e-08,,14084507042.253387,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,3.971784443305435e-06,1.0000000000287557e-07,25.177600000058682,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,6.165228113425829e-06,9.999999999940612e-08,16.2200000000378,1000000.0000059388,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_OmegaDE_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,5.485403341733908e-06,9.999999999976694e-05,18.230199999912955,1000000.0000023306,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,8.922118824638848e-06,1.0000000000374293e-08,11.208100000175444,9999999.999625707,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_OmegaDE_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.602002546249107e-06,9.999999999940612e-09,11.625199999923842,10000000.000059389,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_OmegaDE_1_transfer_out.dat,1,3276,0,1979,0,1297,0,0.0001,1000.0,0.0,0.00010000000000331966,,9999999.999668034,bulk: no measured spread; near-zero: above 10000
